product_id,category,client_id,amount,date
P037,Home,C0086,321.63,2023-02-18
P055,Toys,C0876,169.35,2023-10-05
P067,Home,C0583,398.6,2023-05-23
P068,Toys,C0220,128.06,2023-03-31
P041,Toys,C0859,200.55,2023-08-24
P053,Electronics,C0446,381.47,2023-04-21
P022,Books,C0022,324.29,2023-04-16
P024,Clothing,C0306,454.08,2023-12-24
P053,Toys,C0788,272.96,2023-02-20
P056,Toys,C0919,138.94,2023-12-07
P052,Home,C0709,56.31,2023-08-30
P098,Home,C0951,86.53,2023-07-06
P005,Clothing,C0024,478.15,2023-02-08
P035,Home,C0700,270.26,2023-02-10
P010,Home,C0409,344.67,2023-08-20
P029,Electronics,C0844,13.23,2023-08-22
P047,Toys,C0153,337.22,2023-11-01
P080,Electronics,C0982,294.85,2023-05-05
P047,Books,C0422,461.44,2023-04-02
P062,Home,C0126,450.1,2023-07-23
P012,Clothing,C0055,344.48,2023-02-21
P003,Clothing,C0224,158.12,2023-06-19
P047,Books,C0924,224.67,2023-07-17
P038,Electronics,C0662,455.22,2023-09-19
P096,Toys,C0353,298.76,2023-02-18
P039,Toys,C0013,238.63,2023-10-31
P069,Books,C0997,248.3,2023-02-08
P051,Home,C0303,157.93,2023-07-13
P041,Clothing,C0654,208.75,2023-07-07
P004,Electronics,C0472,348.19,2023-04-29
P095,Books,C0632,172.19,2023-06-08
P086,Toys,C0362,413.88,2023-06-02
P076,Toys,C0955,133.28,2023-02-01
P051,Clothing,C0582,11.57,2023-06-29
P093,Home,C0757,64.31,2023-02-21
P100,Toys,C0669,275.27,2023-09-16
P029,Home,C0574,355.18,2023-10-22
P003,Books,C0383,15.38,2023-11-11
P058,Home,C0282,250.26,2023-09-05
P081,Clothing,C0948,17.92,2023-04-20
P001,Clothing,C0759,20.13,2023-11-07
P025,Clothing,C0683,496.43,2023-12-24
P017,Books,C0035,214.34,2023-08-26
P005,Toys,C0208,23.24,2023-02-05
P032,Electronics,C0400,156.08,2023-09-09
P033,Electronics,C0160,121.59,2023-03-31
P094,Electronics,C0812,166.14,2023-07-10
P033,Books,C0534,492.91,2023-08-31
P081,Clothing,C0486,129.81,2023-03-25
P008,Toys,C0313,56.6,2023-06-28
P026,Clothing,C0872,277.62,2023-03-28
P026,Toys,C0716,395.66,2023-02-01
P046,Home,C0594,92.25,2023-03-04
P087,Home,C0086,120.95,2023-03-25
P017,Home,C0120,134.5,2023-06-25
P007,Clothing,C0516,24.69,2023-04-19
P026,Clothing,C0837,169.42,2023-07-09
P072,Clothing,C0520,95.08,2023-06-28
P061,Clothing,C0854,275.49,2023-02-06
P095,Electronics,C0468,205.87,2023-08-20
P037,Electronics,C0285,286.96,2023-04-10
P065,Books,C0057,363.42,2023-04-27
P042,Home,C0316,263.26,2023-06-04
P078,Books,C0446,380.65,2023-09-26
P053,Books,C0853,143.69,2023-12-28
P060,Home,C0260,221.45,2023-04-27
P098,Clothing,C0223,235.33,2023-07-24
P025,Toys,C0517,77.83,2023-09-12
P036,Clothing,C0045,73.19,2023-02-11
P011,Electronics,C0550,290.9,2023-07-02
P099,Books,C0690,372.47,2023-12-17
P093,Electronics,C0144,135.81,2023-12-28
P098,Clothing,C0706,248.15,2023-11-07
P025,Toys,C0584,398.22,2023-12-18
P097,Books,C0725,416.61,2023-06-19
P002,Clothing,C0262,246.52,2023-05-07
P028,Electronics,C0565,38.85,2023-06-10
P071,Clothing,C0600,400.14,2023-10-18
P054,Toys,C0963,55.02,2023-03-22
P085,Home,C0418,160.89,2023-11-07
P027,Clothing,C0154,386.5,2023-04-20
P051,Electronics,C0507,178.26,2023-01-30
P035,Home,C0497,377.64,2023-11-27
P021,Books,C0269,97.52,2023-12-14
P033,Books,C0151,422.27,2023-05-15
P030,Clothing,C0947,19.15,2023-01-22
P051,Clothing,C0506,101.11,2023-07-31
P007,Books,C0874,392.06,2023-04-11
P037,Toys,C0576,32.26,2023-07-09
P094,Toys,C0211,479.97,2023-05-25
P016,Clothing,C0165,203.29,2023-06-06
P063,Electronics,C0493,263.41,2023-05-22
P045,Electronics,C0448,444.84,2023-04-21
P097,Toys,C0557,60.36,2023-04-07
P063,Books,C0353,248.59,2023-07-04
P068,Books,C0855,430.36,2023-04-25
P053,Toys,C0899,41.62,2023-11-19
P053,Home,C0325,238.71,2023-01-02
P010,Home,C0786,256.53,2023-11-06
P006,Clothing,C0121,35.95,2023-10-17
P078,Toys,C0577,128.36,2023-05-15
P069,Clothing,C0504,343.79,2023-09-24
P044,Clothing,C0672,297.13,2023-06-20
P089,Home,C0290,92.09,2023-07-17
P058,Home,C0355,179.06,2023-03-25
P047,Clothing,C0571,291.54,2023-07-02
P030,Books,C0321,406.3,2023-08-18
P037,Home,C0341,369.33,2023-01-21
P027,Toys,C0458,164.6,2023-11-04
P072,Home,C0514,116.21,2023-08-21
P036,Toys,C0948,439.72,2023-04-04
P070,Clothing,C0412,137.35,2023-08-27
P073,Home,C0988,256.72,2023-05-13
P070,Toys,C0592,93.71,2023-01-05
P073,Home,C0290,180.46,2023-07-02
P013,Clothing,C0905,477.43,2023-05-19
P001,Home,C0150,459.27,2023-12-31
P024,Clothing,C0387,473.07,2023-03-11
P013,Home,C0997,52.03,2023-04-27
P071,Electronics,C0339,185.38,2023-06-09
P012,Home,C0517,104.96,2023-05-02
P019,Books,C0674,291.84,2023-02-24
P023,Electronics,C0866,379.58,2023-09-12
P091,Toys,C0383,72.53,2023-10-18
P016,Clothing,C0214,443.08,2023-07-31
P100,Home,C0585,340.11,2023-05-13
P064,Home,C0909,30.05,2023-10-04
P023,Electronics,C0522,56.46,2023-08-24
P022,Home,C0726,289.07,2023-06-23
P012,Home,C0044,200.06,2023-04-22
P003,Toys,C0371,289.6,2023-09-14
P092,Home,C0274,339.81,2023-09-22
P072,Toys,C0630,173.48,2023-02-12
P069,Clothing,C0576,304.59,2023-05-03
P004,Electronics,C0310,130.81,2023-08-10
P066,Home,C0264,209.6,2023-09-20
P026,Electronics,C0912,119.25,2023-04-08
P032,Books,C0692,239.14,2023-10-16
P036,Home,C0987,411.07,2023-01-15
P092,Toys,C0091,463.39,2023-04-07
P065,Clothing,C0697,210.16,2023-01-11
P076,Home,C0474,211.31,2023-11-27
P004,Toys,C0928,466.98,2023-10-12
P021,Home,C0594,108.98,2023-11-08
P012,Books,C0107,435.43,2023-02-28
P037,Clothing,C0274,209.27,2023-08-14
P076,Clothing,C0784,201.04,2023-03-24
P008,Toys,C0914,139.89,2023-05-10
P064,Books,C0140,192.55,2023-02-19
P022,Electronics,C0256,494.73,2023-10-18
P065,Clothing,C0368,18.6,2023-12-19
P077,Electronics,C0248,122.48,2023-10-29
P023,Books,C0320,84.54,2023-04-21
P082,Toys,C0370,79.35,2023-09-30
P071,Books,C0453,32.32,2023-08-17
P070,Toys,C0273,209.41,2023-04-16
P015,Electronics,C0764,82.95,2023-06-10
P006,Clothing,C0483,171.11,2023-09-21
P046,Clothing,C0872,159.9,2023-04-02
P015,Toys,C0132,293.0,2023-02-11
P040,Clothing,C0320,435.5,2023-02-19
P053,Electronics,C0133,87.14,2023-05-21
P087,Books,C0087,228.29,2023-07-19
P092,Books,C0397,284.91,2023-07-07
P090,Books,C0840,337.72,2023-01-12
P052,Electronics,C0482,243.82,2023-12-11
P027,Books,C0268,403.99,2023-06-25
P097,Electronics,C0850,477.68,2023-07-03
P079,Clothing,C0955,228.65,2023-03-18
P008,Home,C0583,133.8,2023-01-08
P081,Books,C0286,98.17,2023-08-13
P067,Toys,C0555,369.74,2023-09-06
P025,Toys,C0083,491.02,2023-07-14
P026,Toys,C0304,256.57,2023-05-16
P038,Books,C0383,446.26,2023-05-16
P022,Home,C0896,128.71,2023-05-03
P016,Home,C0439,122.74,2023-03-04
P032,Toys,C0380,452.07,2023-01-15
P029,Home,C0529,81.97,2023-12-11
P050,Toys,C0223,62.76,2023-03-10
P016,Toys,C0405,298.65,2023-09-30
P053,Home,C0586,355.01,2023-01-31
P055,Home,C0969,244.89,2023-01-26
P030,Electronics,C0504,106.9,2023-12-31
P005,Clothing,C0202,494.63,2023-02-14
P081,Books,C0129,206.31,2023-06-09
P096,Clothing,C0029,468.42,2023-03-20
P096,Clothing,C0856,228.6,2023-05-05
P062,Electronics,C0629,66.6,2023-09-13
P034,Home,C0432,93.4,2023-11-01
P067,Clothing,C0313,241.39,2023-07-13
P040,Clothing,C0861,441.69,2023-01-06
P070,Clothing,C0793,70.78,2023-06-07
P078,Clothing,C0408,256.12,2023-02-19
P068,Clothing,C0447,121.79,2023-07-03
P044,Books,C0093,148.92,2023-10-22
P017,Electronics,C0428,90.13,2023-11-22
P091,Books,C0373,449.42,2023-08-27
P047,Toys,C0146,433.73,2023-10-15
P059,Clothing,C0915,481.07,2023-12-03
P050,Home,C0609,243.39,2023-07-05
P088,Books,C0043,280.38,2023-10-11
P018,Clothing,C0801,246.04,2023-03-06
P044,Home,C0590,22.09,2023-09-11
P026,Toys,C0377,203.8,2023-08-05
P006,Clothing,C0438,346.72,2023-02-01
P031,Books,C0330,228.09,2023-05-02
P083,Books,C0829,475.33,2023-09-10
P088,Clothing,C0468,361.51,2023-07-20
P094,Books,C0544,136.4,2023-09-09
P006,Electronics,C0327,23.67,2023-02-03
P008,Clothing,C0414,179.23,2023-08-16
P049,Clothing,C0555,378.08,2023-12-09
P045,Books,C0353,384.17,2023-04-15
P011,Books,C0154,85.86,2023-11-02
P011,Electronics,C0270,243.78,2023-09-19
P022,Books,C0702,386.33,2023-10-05
P015,Books,C0592,490.52,2023-05-15
P032,Books,C0783,206.09,2023-09-20
P099,Clothing,C0967,499.73,2023-12-31
P082,Electronics,C0339,56.68,2023-08-16
P027,Toys,C0856,389.85,2023-05-22
P007,Home,C0793,298.87,2023-01-02
P078,Electronics,C0660,452.4,2023-04-06
P096,Clothing,C0757,407.75,2023-06-27
P042,Electronics,C0047,138.92,2023-07-27
P059,Electronics,C0943,350.04,2023-08-23
P073,Clothing,C0192,163.58,2023-07-18
P004,Home,C0145,151.7,2023-08-14
P026,Books,C0200,99.23,2023-01-18
P004,Books,C0725,82.8,2023-02-01
P072,Toys,C0051,409.72,2023-06-10
P069,Toys,C0405,131.18,2023-05-17
P008,Toys,C0139,246.05,2023-09-08
P082,Toys,C0050,106.53,2023-06-14
P039,Clothing,C0145,437.4,2023-08-25
P043,Clothing,C0612,417.32,2023-01-11
P086,Home,C0045,421.1,2023-02-05
P070,Books,C0298,490.45,2023-05-30
P075,Electronics,C0081,154.88,2023-10-29
P001,Toys,C0357,393.65,2023-08-13
P022,Toys,C0906,473.67,2023-02-01
P019,Home,C0954,428.68,2023-04-08
P071,Books,C0622,203.88,2023-06-12
P051,Home,C0811,291.37,2023-03-05
P063,Clothing,C0071,97.61,2023-12-01
P070,Electronics,C0306,464.37,2023-05-14
P010,Books,C0858,360.86,2023-02-03
P100,Electronics,C0160,499.82,2023-02-28
P095,Books,C0360,89.85,2023-12-19
P057,Home,C0344,52.83,2023-11-21
P038,Electronics,C0031,220.49,2023-12-03
P024,Clothing,C0189,294.84,2023-11-11
P051,Home,C0267,73.51,2023-04-05
P062,Toys,C0636,465.52,2023-03-22
P047,Home,C0939,334.07,2023-12-02
P006,Toys,C0547,274.23,2023-07-07
P071,Home,C0489,475.83,2023-06-23
P076,Books,C0304,354.08,2023-05-12
P077,Toys,C0671,90.41,2023-03-19
P044,Electronics,C0060,99.22,2023-09-02
P089,Books,C0072,232.39,2023-12-12
P065,Electronics,C0287,364.24,2023-08-04
P006,Books,C0437,303.05,2023-11-30
P020,Toys,C0381,376.19,2023-04-02
P093,Home,C0064,294.7,2023-03-07
P002,Clothing,C0360,485.97,2023-04-26
P093,Clothing,C0054,213.58,2023-06-08
P024,Books,C0502,133.05,2023-06-21
P100,Electronics,C0490,355.01,2023-08-14
P087,Toys,C0390,498.86,2023-02-06
P059,Toys,C0911,310.3,2023-07-21
P092,Home,C0376,389.17,2023-11-01
P086,Clothing,C0840,280.14,2023-01-22
P084,Toys,C0506,322.96,2023-03-09
P001,Clothing,C0667,301.76,2023-07-13
P054,Electronics,C0547,332.91,2023-09-08
P088,Toys,C0562,240.99,2023-04-25
P053,Electronics,C0188,330.38,2023-06-16
P096,Clothing,C0226,99.24,2023-09-01
P038,Clothing,C0754,403.84,2023-11-20
P020,Clothing,C0415,327.4,2023-02-26
P001,Clothing,C0899,385.16,2023-01-19
P009,Toys,C0377,94.62,2023-07-28
P060,Electronics,C0456,462.89,2023-01-27
P040,Clothing,C0858,258.54,2023-03-07
P048,Electronics,C0756,405.05,2023-04-12
P029,Electronics,C0545,326.77,2023-04-20
P095,Books,C0030,57.18,2023-08-10
P004,Clothing,C0280,158.24,2023-06-24
P009,Books,C0952,71.11,2023-03-27
P065,Toys,C0134,52.33,2023-12-05
P051,Clothing,C0771,235.32,2023-06-29
P069,Clothing,C0123,113.07,2023-02-04
P045,Clothing,C0318,39.03,2023-05-07
P036,Toys,C0449,277.11,2023-07-08
P097,Home,C0186,234.86,2023-06-12
P070,Toys,C0281,278.49,2023-07-01
P086,Home,C0528,361.65,2023-04-24
P032,Electronics,C0527,489.03,2023-08-04
P079,Toys,C0906,390.96,2023-12-15
P052,Books,C0653,10.28,2023-07-18
P033,Home,C0299,107.52,2023-05-31
P022,Toys,C0617,453.6,2023-11-05
P086,Electronics,C0530,341.07,2023-07-29
P057,Home,C0648,477.18,2023-11-06
P019,Toys,C0793,302.55,2023-03-28
P097,Toys,C0137,385.31,2023-03-05
P050,Books,C0753,187.61,2023-01-26
P091,Toys,C0223,483.58,2023-04-14
P050,Electronics,C0246,177.41,2023-03-07
P019,Home,C0432,119.54,2023-06-08
P008,Electronics,C0012,263.07,2023-12-11
P011,Toys,C0206,242.48,2023-05-11
P050,Books,C0907,495.11,2023-07-15
P020,Clothing,C0192,308.48,2023-12-13
P012,Clothing,C0222,28.01,2023-08-12
P093,Home,C0412,124.82,2023-01-22
P098,Books,C0993,192.42,2023-01-22
P022,Electronics,C0950,127.37,2023-08-03
P063,Electronics,C0793,307.35,2023-11-17
P089,Electronics,C0807,12.41,2023-09-05
P048,Electronics,C0015,287.65,2023-03-24
P054,Toys,C0735,467.58,2023-01-28
P045,Electronics,C0410,427.91,2023-04-04
P038,Books,C0530,279.53,2023-03-13
P088,Home,C0881,129.18,2023-11-12
P092,Books,C0580,347.67,2023-01-10
P056,Electronics,C0101,20.43,2023-08-02
P096,Clothing,C0786,328.72,2023-05-09
P003,Books,C0502,201.02,2023-01-19
P012,Books,C0495,146.22,2023-09-24
P057,Toys,C0182,260.81,2023-11-09
P040,Electronics,C0079,268.0,2023-07-23
P014,Books,C0412,12.25,2023-06-13
P028,Toys,C0789,233.11,2023-03-19
P052,Electronics,C0812,383.01,2023-01-30
P035,Toys,C0117,331.64,2023-03-04
P026,Clothing,C0092,438.14,2023-11-25
P063,Home,C0723,44.9,2023-07-19
P052,Electronics,C0241,245.62,2023-04-26
P013,Books,C0679,65.49,2023-05-25
P012,Toys,C0365,237.06,2023-07-04
P068,Books,C0343,23.83,2023-10-08
P078,Toys,C0969,346.21,2023-11-04
P078,Electronics,C0219,416.32,2023-10-10
P084,Toys,C0123,104.63,2023-07-09
P006,Toys,C0668,85.77,2023-01-04
P002,Books,C0082,184.92,2023-05-25
P071,Toys,C0620,147.19,2023-04-25
P026,Clothing,C0068,361.5,2023-05-13
P017,Electronics,C0278,277.33,2023-11-06
P093,Toys,C0816,383.21,2023-08-04
P079,Books,C0578,111.65,2023-02-02
P081,Electronics,C0690,425.97,2023-11-11
P061,Home,C0829,109.17,2023-10-30
P026,Toys,C0014,30.13,2023-10-06
P071,Home,C0749,157.83,2023-01-07
P042,Books,C0010,312.04,2023-12-26
P025,Home,C0182,369.02,2023-08-30
P055,Home,C0173,241.15,2023-12-18
P084,Toys,C0357,310.76,2023-03-19
P075,Electronics,C0701,233.67,2023-01-24
P068,Books,C0097,330.55,2023-10-13
P092,Toys,C0169,96.17,2023-10-24
P081,Books,C0753,449.07,2023-06-08
P073,Books,C0057,383.96,2023-06-08
P063,Toys,C0847,271.83,2023-08-05
P026,Electronics,C0993,134.84,2023-08-18
P042,Clothing,C0384,208.47,2023-02-20
P034,Electronics,C0849,377.24,2023-01-30
P032,Home,C0499,33.25,2023-10-15
P097,Books,C0760,39.73,2023-09-13
P013,Clothing,C0293,366.49,2023-11-01
P001,Clothing,C0925,270.53,2023-03-07
P006,Toys,C0165,32.97,2023-07-19
P067,Toys,C0801,487.6,2023-01-19
P084,Books,C0606,473.32,2023-07-13
P063,Clothing,C0452,374.35,2023-01-04
P075,Home,C0779,293.18,2023-08-07
P007,Books,C0603,119.76,2023-03-16
P054,Clothing,C0813,460.9,2023-12-21
P091,Clothing,C0111,447.24,2023-06-19
P055,Books,C0395,315.28,2023-02-02
P096,Toys,C0488,142.42,2023-06-24
P069,Home,C0335,255.34,2023-08-25
P092,Clothing,C0554,313.1,2023-09-07
P001,Toys,C0150,210.3,2023-01-29
P018,Home,C0429,269.37,2023-08-26
P082,Books,C0977,114.4,2023-09-10
P003,Books,C0388,54.45,2023-06-17
P001,Books,C0383,86.19,2023-09-24
P037,Books,C0274,73.11,2023-10-03
P064,Toys,C0219,200.6,2023-01-06
P026,Clothing,C0397,476.31,2023-09-22
P010,Electronics,C0805,498.05,2023-06-12
P086,Books,C0335,146.4,2023-08-22
P079,Electronics,C0983,392.01,2023-03-14
P001,Home,C0208,38.66,2023-10-27
P089,Books,C0344,158.12,2023-07-29
P013,Toys,C0164,435.53,2023-12-31
P014,Books,C0979,58.25,2023-06-05
P084,Home,C0114,411.94,2023-07-29
P024,Electronics,C0744,29.93,2023-06-15
P083,Books,C0389,43.75,2023-07-06
P057,Electronics,C0502,163.65,2023-10-20
P040,Toys,C0587,194.34,2023-02-20
P051,Clothing,C0184,146.7,2023-07-02
P068,Toys,C0084,147.53,2023-05-10
P082,Toys,C0240,330.11,2023-07-26
P081,Home,C0944,216.83,2023-09-21
P046,Clothing,C0125,198.69,2023-03-29
P043,Electronics,C0712,320.21,2023-02-09
P040,Home,C0345,177.14,2023-07-30
P071,Clothing,C0389,51.3,2023-09-14
P063,Electronics,C0427,106.98,2023-12-23
P006,Clothing,C0525,295.02,2023-04-22
P054,Electronics,C0544,146.32,2023-08-07
P082,Home,C0707,101.78,2023-04-02
P083,Clothing,C0924,233.79,2023-08-23
P072,Toys,C0661,313.58,2023-05-06
P042,Electronics,C0128,476.26,2023-02-25
P033,Electronics,C0658,56.74,2023-08-20
P083,Books,C0288,155.56,2023-12-22
P012,Books,C0088,145.47,2023-07-27
P008,Toys,C0247,279.83,2023-12-25
P024,Clothing,C0635,191.93,2023-04-30
P090,Electronics,C0995,496.82,2023-08-18
P014,Clothing,C0743,424.56,2023-12-01
P048,Toys,C0266,197.3,2023-07-15
P055,Electronics,C0177,232.27,2023-05-20
P055,Home,C0798,370.09,2023-11-18
P013,Books,C0625,54.98,2023-03-22
P051,Books,C0535,248.85,2023-08-04
P052,Books,C0758,34.97,2023-10-08
P006,Electronics,C0568,417.87,2023-06-28
P038,Electronics,C0440,391.69,2023-04-10
P088,Toys,C0045,142.01,2023-07-25
P058,Electronics,C0662,220.53,2023-04-16
P009,Clothing,C0406,405.75,2023-01-31
P089,Electronics,C0178,481.38,2023-04-02
P088,Clothing,C0498,471.79,2023-02-06
P072,Clothing,C0404,61.22,2023-09-01
P072,Toys,C0198,71.01,2023-02-08
P013,Clothing,C0664,253.37,2023-06-20
P024,Books,C0749,274.94,2023-01-09
P082,Home,C0996,50.61,2023-02-06
P002,Home,C0982,75.64,2023-08-05
P044,Clothing,C0774,89.08,2023-06-05
P065,Toys,C0438,35.76,2023-09-30
P050,Electronics,C0300,152.35,2023-07-17
P063,Clothing,C0390,203.41,2023-03-24
P063,Home,C0013,250.63,2023-02-15
P078,Books,C0598,234.28,2023-01-13
P036,Toys,C0768,234.09,2023-07-06
P072,Clothing,C0871,446.64,2023-06-17
P013,Books,C0613,93.59,2023-01-15
P087,Toys,C0958,39.54,2023-12-31
P100,Toys,C0953,489.47,2023-09-20
P076,Home,C0264,411.76,2023-04-25
P072,Books,C0657,441.47,2023-07-20
P041,Toys,C0300,228.51,2023-07-12
P096,Electronics,C0680,348.34,2023-08-28
P022,Toys,C0181,420.3,2023-03-30
P020,Electronics,C0743,348.38,2023-03-23
P096,Clothing,C0284,360.85,2023-12-31
P070,Clothing,C0816,490.83,2023-09-02
P014,Electronics,C0442,67.87,2023-02-27
P004,Electronics,C0214,132.41,2023-08-07
P076,Books,C0021,496.75,2023-03-13
P041,Books,C0738,337.54,2023-06-05
P074,Home,C0119,474.51,2023-11-12
P096,Books,C0959,113.3,2023-07-16
P089,Home,C0480,70.82,2023-01-04
P040,Electronics,C0652,439.33,2023-06-26
P033,Home,C0112,262.28,2023-10-29
P011,Home,C0327,10.7,2023-12-06
P083,Electronics,C0624,185.93,2023-12-16
P048,Home,C0865,39.58,2023-09-17
P005,Clothing,C0418,358.25,2023-07-05
P048,Toys,C0744,437.45,2023-01-11
P098,Books,C0358,147.29,2023-06-15
P013,Books,C0534,354.89,2023-07-16
P071,Electronics,C0708,200.87,2023-10-04
P093,Home,C0479,153.59,2023-07-09
P019,Home,C0566,424.47,2023-04-21
P050,Clothing,C0393,322.17,2023-08-16
P028,Books,C0751,186.45,2023-05-09
P062,Clothing,C0394,79.13,2023-05-27
P017,Toys,C0454,292.98,2023-08-26
P055,Toys,C0465,331.39,2023-09-24
P072,Books,C0582,85.91,2023-11-03
P045,Books,C0874,188.35,2023-02-15
P005,Electronics,C0125,469.48,2023-11-23
P017,Toys,C0857,326.74,2023-07-02
P079,Clothing,C0347,43.82,2023-03-30
P003,Electronics,C0746,192.66,2023-02-24
P028,Clothing,C0958,114.14,2023-03-04
P051,Clothing,C0508,436.05,2023-07-30
P051,Electronics,C0200,186.3,2023-09-27
P051,Toys,C0317,135.34,2023-07-11
P012,Toys,C0206,115.47,2023-01-09
P059,Clothing,C0223,44.39,2023-08-02
P045,Toys,C0387,450.07,2023-07-24
P086,Clothing,C0736,495.99,2023-01-10
P034,Clothing,C0812,39.96,2023-10-24
P073,Books,C0658,257.35,2023-03-12
P042,Electronics,C0030,53.57,2023-09-17
P059,Electronics,C0665,373.57,2023-12-04
P004,Clothing,C0119,238.31,2023-11-08
P095,Electronics,C0424,32.77,2023-08-03
P077,Clothing,C0836,135.69,2023-03-05
P003,Books,C0447,231.22,2023-01-10
P011,Toys,C0764,128.41,2023-05-31
P072,Books,C0611,119.05,2023-10-10
P049,Home,C0992,120.65,2023-01-03
P013,Books,C0736,368.26,2023-09-12
P038,Home,C0332,213.21,2023-10-01
P064,Toys,C0305,362.91,2023-09-25
P060,Home,C0960,328.65,2023-05-05
P031,Books,C0484,322.38,2023-06-23
P051,Toys,C0853,191.71,2023-12-24
P060,Books,C0175,134.46,2023-03-01
P082,Books,C0368,215.56,2023-06-29
P043,Clothing,C0003,251.77,2023-08-26
P028,Toys,C0263,285.23,2023-10-11
P070,Books,C0040,197.71,2023-07-10
P021,Electronics,C0765,242.89,2023-02-08
P085,Books,C0460,435.27,2023-06-08
P069,Toys,C0127,43.58,2023-07-08
P013,Home,C0910,119.55,2023-02-07
P040,Books,C0853,379.9,2023-12-23
P010,Books,C0520,376.76,2023-09-21
P062,Books,C0335,310.1,2023-09-27
P013,Toys,C0701,115.68,2023-09-22
P031,Clothing,C0512,265.18,2023-04-01
P052,Books,C0433,118.71,2023-12-29
P028,Home,C0793,247.97,2023-02-08
P083,Clothing,C0035,369.41,2023-02-05
P018,Toys,C0289,152.35,2023-10-06
P038,Electronics,C0505,19.81,2023-06-07
P024,Toys,C0691,123.51,2023-05-27
P049,Home,C0247,45.44,2023-08-13
P024,Toys,C0769,498.66,2023-09-25
P048,Books,C0613,451.92,2023-03-18
P061,Home,C0786,248.03,2023-08-28
P040,Electronics,C0026,80.23,2023-02-14
P034,Clothing,C0307,271.16,2023-01-06
P084,Books,C0465,343.1,2023-11-16
P048,Electronics,C0183,179.86,2023-05-30
P045,Books,C0825,454.9,2023-08-22
P054,Electronics,C0148,52.39,2023-09-07
P045,Home,C0551,251.76,2023-07-05
P079,Toys,C0350,231.45,2023-06-16
P046,Clothing,C0856,326.42,2023-03-12
P068,Toys,C0156,234.7,2023-09-23
P024,Electronics,C0125,120.68,2023-03-28
P058,Clothing,C0545,408.13,2023-02-08
P074,Home,C0920,147.87,2023-04-12
P084,Home,C0186,208.95,2023-04-12
P028,Clothing,C0244,196.96,2023-04-15
P094,Toys,C0238,322.22,2023-10-04
P026,Books,C0073,301.83,2023-10-26
P009,Electronics,C0554,196.9,2023-08-31
P070,Home,C0806,327.66,2023-12-13
P066,Clothing,C0131,179.08,2023-08-17
P047,Home,C0807,376.06,2023-06-29
P073,Books,C0515,370.2,2023-07-18
P095,Clothing,C0453,213.7,2023-07-22
P085,Clothing,C0062,476.6,2023-11-15
P008,Books,C0537,434.67,2023-12-26
P021,Electronics,C0125,242.99,2023-06-14
P007,Toys,C0226,425.66,2023-06-05
P070,Electronics,C0213,288.99,2023-04-24
P017,Toys,C0941,436.03,2023-03-09
P024,Books,C0898,81.4,2023-03-28
P052,Electronics,C0184,462.52,2023-02-01
P045,Clothing,C0072,61.38,2023-02-08
P017,Clothing,C0208,167.14,2023-12-24
P068,Electronics,C0703,57.65,2023-02-12
P057,Clothing,C0922,310.66,2023-02-17
P005,Home,C0238,57.04,2023-08-01
P092,Home,C0342,154.81,2023-12-10
P069,Electronics,C0169,249.99,2023-04-24
P018,Clothing,C0343,473.18,2023-03-02
P081,Books,C0194,242.32,2023-07-05
P020,Clothing,C0420,63.78,2023-01-18
P094,Clothing,C0209,10.03,2023-08-18
P033,Home,C0899,92.18,2023-11-09
P021,Home,C0932,71.69,2023-02-04
P001,Books,C0853,12.19,2023-08-25
P056,Books,C0740,355.1,2023-06-02
P054,Electronics,C0903,478.59,2023-05-18
P089,Books,C0370,316.66,2023-12-10
P070,Electronics,C0010,473.57,2023-11-20
P005,Home,C0494,60.67,2023-11-19
P069,Home,C0347,357.25,2023-02-28
P019,Home,C0983,121.57,2023-08-25
P098,Electronics,C0733,499.74,2023-03-16
P014,Toys,C0386,197.86,2023-06-03
P078,Home,C0359,256.64,2023-07-11
P009,Home,C0056,374.22,2023-02-04
P076,Home,C0891,88.5,2023-12-05
P024,Books,C0258,394.11,2023-07-19
P055,Clothing,C0750,259.78,2023-08-03
P055,Clothing,C0050,444.8,2023-09-26
P065,Electronics,C0226,41.98,2023-05-01
P035,Electronics,C0607,452.23,2023-05-30
P089,Clothing,C0679,48.28,2023-01-18
P008,Clothing,C0935,298.4,2023-12-07
P091,Clothing,C0998,386.31,2023-06-29
P048,Books,C0375,300.58,2023-12-19
