transaction_id,transaction_date,country,customer_id,amount,currency,channel,status
1624,2024-03-29,MA,968,3269.47,GBP,ONLINE,PENDING
1625,2024-01-29,UK,275,1020.39,GBP,MOBILE,POSTED
1626,2024-02-27,IT,747,3631.7,USD,ONLINE,PENDING
1627,2024-01-12,NL,185,2297.49,EUR,ONLINE,REVERSED
1628,2024-03-03,ES,663,1410.94,USD,ONLINE,POSTED
1629,2024-02-20,PT,192,348.2,EUR,MOBILE,POSTED
1630,2024-02-28,MA,102,3621.81,EUR,ATM,REVERSED
1631,2024-01-13,MA,393,104.56,EUR,ATM,POSTED
1632,2024-02-01,DE,274,714.04,GBP,ATM,POSTED
1633,2024-01-14,BE,753,4091.46,GBP,ATM,POSTED
1634,2024-01-18,NL,777,2814.69,USD,ONLINE,PENDING
1635,2024-02-12,NL,158,1219.8,GBP,BRANCH,REVERSED
1636,2024-03-10,DE,21,4124.8,EUR,BRANCH,POSTED
1637,2024-03-06,MA,145,7.05,EUR,ATM,POSTED
1638,2024-02-24,MA,150,1767.2,USD,ONLINE,REVERSED
1639,2024-02-19,DE,503,848.63,EUR,ONLINE,POSTED
1640,2024-02-06,UK,78,3078.87,EUR,BRANCH,POSTED
1641,2024-01-06,PT,154,891.16,GBP,BRANCH,REVERSED
1642,2024-01-24,MA,153,4465.69,GBP,BRANCH,REVERSED
1643,2024-02-06,UK,896,520.51,USD,BRANCH,PENDING
1644,2024-01-10,FR,882,4665.54,EUR,ONLINE,PENDING
1645,2024-01-19,MA,457,3607.0,USD,ATM,POSTED
1646,2024-03-14,MA,982,3633.81,EUR,ATM,PENDING
1647,2024-01-17,ES,785,1925.7,USD,MOBILE,PENDING
1648,2024-03-02,MA,616,3967.71,USD,ONLINE,REVERSED
1649,2024-02-01,MA,428,2747.15,GBP,MOBILE,REVERSED
1650,2024-03-09,IT,393,419.0,GBP,MOBILE,REVERSED
1651,2024-03-14,IT,719,437.16,USD,ATM,POSTED
1652,2024-01-03,UK,571,2370.16,EUR,ATM,POSTED
1653,2024-02-14,UK,869,4246.8,EUR,BRANCH,PENDING
1654,2024-01-19,BE,995,4656.78,USD,ONLINE,POSTED
1655,2024-01-29,FR,764,689.87,GBP,ONLINE,PENDING
1656,2024-01-04,MA,380,271.36,EUR,ATM,PENDING
1657,2024-03-17,ES,30,735.29,EUR,ATM,POSTED
1658,2024-01-10,FR,582,4155.51,USD,ONLINE,POSTED
1659,2024-03-01,ES,766,2637.72,USD,MOBILE,PENDING
1660,2024-02-13,NL,800,3224.59,EUR,BRANCH,POSTED
1661,2024-01-20,FR,902,3212.63,GBP,ONLINE,REVERSED
1662,2024-01-21,FR,405,4163.57,GBP,MOBILE,REVERSED
1663,2024-02-03,PT,513,1530.86,EUR,MOBILE,POSTED
1664,2024-02-04,DE,534,1888.42,EUR,ONLINE,PENDING
1665,2024-03-20,FR,224,1962.06,GBP,ATM,REVERSED
1666,2024-02-29,NL,320,3263.85,USD,MOBILE,POSTED
1667,2024-01-07,UK,662,2121.69,USD,ATM,POSTED
1668,2024-01-10,UK,617,3894.21,USD,ATM,POSTED
1669,2024-02-06,ES,554,533.22,EUR,ATM,PENDING
1670,2024-01-25,BE,206,3192.31,EUR,ONLINE,PENDING
1671,2024-01-11,PT,578,225.33,USD,ATM,POSTED
1672,2024-02-10,DE,966,1543.72,USD,BRANCH,PENDING
1673,2024-03-05,IT,322,3759.46,GBP,BRANCH,POSTED
1674,2024-03-30,DE,339,2037.03,GBP,ATM,REVERSED
1675,2024-01-20,FR,601,3980.55,USD,ATM,PENDING
1676,2024-01-21,ES,698,2316.07,GBP,ATM,REVERSED
1677,2024-01-30,IT,826,3407.62,EUR,ONLINE,REVERSED
1678,2024-03-07,PT,667,2616.91,USD,MOBILE,POSTED
1679,2024-02-13,US,368,3117.73,USD,ATM,REVERSED
1680,2024-03-28,MA,244,1044.89,GBP,ATM,POSTED
1681,2024-03-13,NL,99,4023.83,EUR,BRANCH,REVERSED
1682,2024-01-12,NL,96,2274.58,EUR,BRANCH,POSTED
1683,2024-01-09,US,590,1817.28,EUR,ATM,POSTED
1684,2024-02-28,US,484,4892.44,USD,ONLINE,POSTED
1685,2024-03-13,NL,40,1818.0,USD,MOBILE,PENDING
1686,2024-03-20,ES,451,1834.29,GBP,BRANCH,PENDING
1687,2024-01-11,MA,518,2251.01,GBP,ATM,REVERSED
1688,2024-03-23,FR,758,3953.16,GBP,ATM,POSTED
1689,2024-01-14,US,384,791.87,USD,ATM,POSTED
1690,2024-02-19,NL,685,468.42,USD,MOBILE,REVERSED
1691,2024-03-09,NL,111,430.03,GBP,ATM,PENDING
1692,2024-02-25,IT,411,1644.27,USD,BRANCH,REVERSED
1693,2024-03-03,IT,719,3706.68,EUR,BRANCH,PENDING
1694,2024-01-05,BE,159,4742.72,EUR,ONLINE,PENDING
1695,2024-03-13,FR,615,3871.25,EUR,BRANCH,PENDING
1696,2024-03-01,IT,55,1058.25,EUR,MOBILE,PENDING
1697,2024-02-02,ES,85,709.55,USD,MOBILE,POSTED
1698,2024-02-08,NL,892,2099.19,EUR,BRANCH,POSTED
1699,2024-01-07,DE,916,4508.31,USD,BRANCH,POSTED
1700,2024-01-26,UK,964,2096.09,USD,ONLINE,REVERSED
1701,2024-02-25,UK,934,3464.81,USD,ATM,REVERSED
1702,2024-03-17,IT,79,3613.9,GBP,ONLINE,PENDING
1703,2024-03-26,UK,14,753.38,USD,ONLINE,PENDING
1704,2024-02-10,DE,811,4849.91,USD,BRANCH,REVERSED
1705,2024-01-01,NL,965,4162.72,EUR,MOBILE,REVERSED
1706,2024-03-15,DE,37,1093.9,EUR,MOBILE,REVERSED
1707,2024-03-10,ES,615,1888.41,USD,ONLINE,POSTED
1708,2024-03-27,PT,978,72.84,USD,ATM,PENDING
1709,2024-02-09,BE,838,4338.92,GBP,MOBILE,REVERSED
1710,2024-02-28,MA,420,1759.29,GBP,MOBILE,REVERSED
1711,2024-02-12,DE,948,879.89,USD,BRANCH,POSTED
1712,2024-03-11,PT,166,2714.27,USD,BRANCH,REVERSED
1713,2024-03-29,MA,649,1416.96,GBP,ATM,POSTED
1714,2024-01-14,DE,665,83.12,USD,ATM,PENDING
1715,2024-03-20,BE,102,3167.99,GBP,ATM,REVERSED
1716,2024-02-07,MA,216,1115.17,USD,MOBILE,POSTED
1717,2024-01-26,NL,973,623.08,USD,MOBILE,REVERSED
1718,2024-02-20,FR,962,1873.84,EUR,BRANCH,PENDING
1719,2024-03-25,US,314,4192.58,USD,ONLINE,POSTED
1720,2024-02-23,FR,15,132.21,USD,BRANCH,PENDING
1721,2024-01-22,PT,440,1209.91,USD,ONLINE,REVERSED
1722,2024-03-23,MA,848,258.85,GBP,MOBILE,POSTED
1723,2024-03-22,MA,745,869.41,USD,ONLINE,PENDING
1724,2024-01-30,DE,727,4006.06,GBP,ATM,REVERSED
1725,2024-03-14,MA,863,3811.1,USD,ONLINE,PENDING
1726,2024-01-27,DE,95,129.18,EUR,ONLINE,POSTED
1727,2024-03-20,BE,942,4862.03,GBP,MOBILE,POSTED
1728,2024-01-17,NL,649,3157.88,USD,ONLINE,POSTED
1729,2024-03-24,IT,304,969.95,EUR,MOBILE,PENDING
1730,2024-03-25,FR,281,415.73,EUR,ATM,REVERSED
1731,2024-03-15,DE,113,2296.18,GBP,ATM,POSTED
1732,2024-01-19,US,268,4473.13,EUR,ATM,PENDING
1733,2024-02-16,IT,400,504.26,EUR,MOBILE,POSTED
1734,2024-03-03,DE,215,3436.99,USD,BRANCH,REVERSED
1735,2024-02-27,ES,184,1494.48,EUR,ATM,POSTED
1736,2024-02-13,UK,495,4974.59,GBP,ATM,POSTED
1737,2024-03-07,US,948,608.85,GBP,ATM,REVERSED
1738,2024-01-03,BE,524,3805.04,EUR,BRANCH,POSTED
1739,2024-01-28,FR,335,693.69,EUR,ONLINE,PENDING
1740,2024-02-05,NL,204,4766.19,USD,BRANCH,PENDING
1741,2024-03-04,MA,524,4731.78,EUR,BRANCH,POSTED
1742,2024-01-26,US,984,1964.74,GBP,BRANCH,POSTED
1743,2024-01-27,NL,443,4414.4,USD,BRANCH,PENDING
1744,2024-03-20,DE,621,1915.85,EUR,BRANCH,PENDING
1745,2024-03-21,DE,460,837.08,EUR,BRANCH,REVERSED
1746,2024-02-22,US,618,4133.61,GBP,BRANCH,PENDING
1747,2024-01-04,DE,184,4045.39,USD,ONLINE,PENDING
1748,2024-02-01,DE,220,3285.12,USD,ONLINE,PENDING
1749,2024-01-16,FR,326,3441.77,GBP,BRANCH,POSTED
1750,2024-02-29,PT,814,1608.48,EUR,ATM,PENDING
1751,2024-02-06,PT,217,2636.78,EUR,BRANCH,REVERSED
1752,2024-03-18,DE,587,4463.43,USD,MOBILE,PENDING
1753,2024-02-10,IT,201,249.25,USD,MOBILE,POSTED
1754,2024-02-05,MA,122,621.34,EUR,BRANCH,REVERSED
1755,2024-02-19,IT,590,107.32,EUR,ATM,PENDING
1756,2024-02-06,ES,861,4834.3,EUR,ATM,PENDING
1757,2024-03-23,FR,71,2350.0,USD,BRANCH,PENDING
1758,2024-02-10,UK,409,399.76,USD,MOBILE,REVERSED
1759,2024-01-07,MA,305,3482.59,USD,MOBILE,REVERSED
1760,2024-01-16,UK,960,3090.27,EUR,ONLINE,POSTED
1761,2024-01-02,ES,107,4967.71,GBP,MOBILE,POSTED
1762,2024-01-22,DE,195,3620.82,USD,ATM,REVERSED
1763,2024-01-07,US,904,3924.94,EUR,ATM,PENDING
1764,2024-01-10,US,337,3439.92,USD,BRANCH,REVERSED
1765,2024-01-22,ES,597,2304.01,EUR,BRANCH,POSTED
1766,2024-03-15,MA,652,2234.45,EUR,ONLINE,REVERSED
1767,2024-03-02,NL,999,1403.43,GBP,MOBILE,POSTED
1768,2024-01-12,US,784,1481.87,EUR,BRANCH,REVERSED
1769,2024-02-01,IT,711,391.01,USD,ATM,POSTED
1770,2024-01-02,IT,479,4092.74,EUR,MOBILE,POSTED
1771,2024-02-13,IT,833,2953.02,GBP,BRANCH,PENDING
1772,2024-02-28,ES,868,2523.05,EUR,ONLINE,PENDING
1773,2024-02-19,NL,888,3102.77,EUR,MOBILE,POSTED
1774,2024-01-09,US,433,821.82,USD,ATM,POSTED
1775,2024-02-29,DE,762,551.89,EUR,MOBILE,POSTED
1776,2024-02-04,FR,487,3309.77,USD,BRANCH,PENDING
1777,2024-01-16,BE,86,1772.78,EUR,ONLINE,PENDING
1778,2024-03-05,MA,520,1669.36,USD,BRANCH,PENDING
1779,2024-01-13,FR,664,1913.23,USD,ONLINE,PENDING
1780,2024-01-25,MA,180,2970.65,GBP,MOBILE,REVERSED
1781,2024-02-25,DE,697,250.31,EUR,ATM,POSTED
1782,2024-01-15,FR,916,179.4,USD,ONLINE,POSTED
1783,2024-03-09,DE,282,1133.1,GBP,MOBILE,PENDING
1784,2024-02-20,DE,225,3669.89,GBP,BRANCH,PENDING
1785,2024-01-27,ES,804,1018.67,GBP,BRANCH,REVERSED
1786,2024-03-17,US,751,16.53,EUR,MOBILE,REVERSED
1787,2024-02-09,IT,174,1576.25,EUR,ONLINE,POSTED
1788,2024-02-12,NL,145,4811.25,GBP,MOBILE,PENDING
1789,2024-02-12,FR,181,4871.88,EUR,ONLINE,REVERSED
1790,2024-01-02,PT,360,4847.74,GBP,ATM,PENDING
1791,2024-02-01,NL,112,226.84,EUR,BRANCH,POSTED
1792,2024-03-08,BE,171,3775.21,EUR,ATM,PENDING
1793,2024-02-12,NL,502,3674.34,GBP,BRANCH,REVERSED
1794,2024-03-03,US,373,2294.3,USD,BRANCH,REVERSED
1795,2024-02-12,BE,793,3320.02,GBP,MOBILE,POSTED
1796,2024-02-04,BE,745,3199.36,EUR,MOBILE,POSTED
1797,2024-03-25,ES,365,2489.66,EUR,MOBILE,PENDING
1798,2024-01-27,DE,198,4603.32,USD,ATM,PENDING
1799,2024-03-21,BE,920,4562.04,GBP,ONLINE,PENDING
1800,2024-03-27,UK,909,1656.65,GBP,MOBILE,PENDING
1801,2024-02-09,IT,42,2898.0,GBP,BRANCH,REVERSED
1802,2024-01-16,MA,814,2275.68,USD,BRANCH,POSTED
1803,2024-01-02,NL,949,3427.95,USD,ONLINE,REVERSED
1804,2024-02-07,PT,571,3321.94,USD,MOBILE,PENDING
1805,2024-01-09,US,15,2269.84,EUR,BRANCH,REVERSED
1806,2024-01-16,FR,500,1529.8,USD,BRANCH,REVERSED
1807,2024-01-01,FR,257,689.46,USD,ONLINE,POSTED
1808,2024-02-04,ES,750,984.44,GBP,ATM,PENDING
1809,2024-01-29,FR,484,4664.74,EUR,MOBILE,PENDING
1810,2024-02-21,DE,914,1307.04,USD,BRANCH,POSTED
1811,2024-03-13,MA,695,4379.79,GBP,ONLINE,REVERSED
1812,2024-01-26,US,138,2082.15,EUR,BRANCH,PENDING
1813,2024-01-11,US,580,4635.67,USD,ONLINE,PENDING
1814,2024-02-25,DE,141,2633.33,GBP,BRANCH,REVERSED
1815,2024-03-28,UK,479,1771.62,USD,MOBILE,PENDING
1816,2024-02-29,FR,934,2794.99,USD,ATM,POSTED
1817,2024-03-19,US,805,1213.99,GBP,BRANCH,POSTED
1818,2024-03-20,BE,921,2828.31,USD,ATM,PENDING
1819,2024-01-17,MA,686,30.76,GBP,MOBILE,POSTED
1820,2024-01-11,FR,276,4149.64,GBP,ATM,PENDING
1821,2024-03-17,DE,841,1453.59,USD,BRANCH,POSTED
1822,2024-01-16,PT,690,2554.59,GBP,ATM,REVERSED
1823,2024-01-27,BE,147,2810.68,USD,ONLINE,POSTED
1824,2024-03-27,ES,308,3141.57,GBP,ATM,PENDING
1825,2024-03-20,IT,117,336.64,EUR,ATM,REVERSED
1826,2024-01-13,IT,209,518.93,EUR,MOBILE,PENDING
1827,2024-01-08,DE,307,2023.38,EUR,ONLINE,REVERSED
1828,2024-02-03,PT,697,2196.21,GBP,ATM,PENDING
1829,2024-01-19,FR,189,709.29,GBP,ONLINE,POSTED
1830,2024-03-06,BE,205,2381.32,USD,BRANCH,REVERSED
1831,2024-01-13,PT,504,1837.33,USD,MOBILE,PENDING
1832,2024-03-30,DE,475,2085.07,USD,ONLINE,POSTED
1833,2024-02-06,NL,123,2821.48,EUR,BRANCH,POSTED
1834,2024-03-23,PT,455,214.12,USD,ONLINE,PENDING
1835,2024-02-28,US,9,4908.79,USD,ONLINE,PENDING
1836,2024-03-08,MA,525,314.77,GBP,ONLINE,PENDING
1837,2024-03-24,PT,347,2297.95,EUR,BRANCH,REVERSED
1838,2024-02-08,MA,69,4580.88,GBP,MOBILE,PENDING
1839,2024-03-01,PT,674,902.69,GBP,BRANCH,POSTED
1840,2024-03-30,UK,602,4776.02,USD,MOBILE,POSTED
1841,2024-01-06,FR,872,3664.65,EUR,ATM,REVERSED
1842,2024-01-14,NL,956,3396.93,USD,ONLINE,REVERSED
1843,2024-01-31,DE,921,4403.9,GBP,MOBILE,PENDING
1844,2024-01-09,FR,626,1253.17,EUR,ATM,PENDING
1845,2024-02-17,PT,646,4203.56,EUR,BRANCH,POSTED
1846,2024-03-30,NL,386,666.95,GBP,ONLINE,POSTED
1847,2024-02-02,NL,448,3394.57,EUR,ONLINE,REVERSED
1848,2024-01-21,MA,833,2643.12,EUR,ATM,REVERSED
1849,2024-01-04,DE,208,167.16,EUR,ATM,PENDING
1850,2024-02-22,PT,559,4322.59,USD,ONLINE,REVERSED
1851,2024-03-23,BE,508,951.49,EUR,MOBILE,REVERSED
1852,2024-02-15,UK,633,4498.88,EUR,ATM,PENDING
1853,2024-02-24,MA,894,355.27,EUR,ONLINE,REVERSED
1854,2024-02-08,DE,120,2494.06,EUR,BRANCH,POSTED
1855,2024-01-29,US,944,4140.91,USD,BRANCH,POSTED
1856,2024-01-21,US,76,2672.58,EUR,BRANCH,PENDING
1857,2024-03-20,FR,559,3487.89,EUR,MOBILE,PENDING
1858,2024-03-24,FR,33,1690.89,USD,ONLINE,PENDING
1859,2024-01-08,ES,209,2735.89,GBP,BRANCH,REVERSED
1860,2024-01-08,IT,505,365.49,GBP,ATM,PENDING
1861,2024-01-10,MA,612,3696.71,EUR,MOBILE,POSTED
1862,2024-02-04,FR,106,178.96,GBP,ONLINE,REVERSED
1863,2024-02-14,MA,489,1517.79,EUR,ATM,POSTED
1864,2024-01-04,IT,547,3041.09,USD,ATM,REVERSED
1865,2024-03-02,FR,396,3828.64,GBP,ONLINE,PENDING
1866,2024-03-30,MA,562,689.71,USD,ATM,REVERSED
1867,2024-02-17,UK,198,1716.29,EUR,ONLINE,POSTED
1868,2024-01-12,PT,10,1136.4,GBP,ATM,POSTED
1869,2024-02-01,FR,78,284.22,USD,ONLINE,PENDING
1870,2024-01-06,UK,358,3012.48,EUR,BRANCH,POSTED
1871,2024-03-18,MA,490,3288.26,GBP,ATM,POSTED
1872,2024-02-02,BE,210,2475.15,GBP,BRANCH,POSTED
1873,2024-02-26,US,964,1835.3,GBP,BRANCH,REVERSED
1874,2024-02-01,BE,914,1338.41,GBP,ATM,POSTED
1875,2024-02-14,MA,722,4752.87,USD,BRANCH,POSTED
1876,2024-01-27,ES,861,4879.72,EUR,BRANCH,REVERSED
1877,2024-03-11,IT,125,1862.58,EUR,ATM,POSTED
1878,2024-03-30,NL,665,3821.2,EUR,ATM,PENDING
1879,2024-01-05,US,284,2941.61,USD,ATM,POSTED
1880,2024-02-05,PT,393,2477.29,USD,MOBILE,PENDING
1881,2024-01-06,IT,210,1897.26,GBP,MOBILE,REVERSED
1882,2024-01-07,US,32,2708.2,USD,ATM,REVERSED
1883,2024-02-13,US,829,3766.84,EUR,ATM,PENDING
1884,2024-03-20,MA,886,2138.32,GBP,ATM,POSTED
1885,2024-03-11,MA,975,3606.76,GBP,BRANCH,REVERSED
1886,2024-02-29,MA,586,3596.38,GBP,BRANCH,POSTED
1887,2024-02-18,NL,763,4963.07,EUR,ONLINE,POSTED
1888,2024-02-05,US,87,4994.03,GBP,BRANCH,PENDING
1889,2024-03-14,MA,39,3078.12,USD,BRANCH,REVERSED
1890,2024-02-02,PT,12,622.41,GBP,BRANCH,PENDING
1891,2024-01-23,NL,473,87.32,EUR,MOBILE,POSTED
1892,2024-02-15,NL,653,4221.78,EUR,MOBILE,POSTED
1893,2024-03-15,DE,283,4485.32,GBP,BRANCH,POSTED
1894,2024-02-26,ES,264,3830.12,USD,BRANCH,PENDING
1895,2024-01-17,IT,645,873.3,GBP,ATM,POSTED
1896,2024-01-15,FR,188,3422.52,USD,BRANCH,POSTED
1897,2024-03-11,IT,62,4758.57,USD,BRANCH,POSTED
1898,2024-03-27,UK,553,3591.88,GBP,ONLINE,PENDING
1899,2024-01-14,DE,519,2219.62,GBP,ATM,POSTED
1900,2024-01-27,UK,584,1857.43,GBP,MOBILE,POSTED
1901,2024-03-23,MA,896,1416.14,EUR,BRANCH,REVERSED
1902,2024-02-16,UK,998,2041.28,GBP,BRANCH,PENDING
1903,2024-02-07,PT,31,802.4,EUR,BRANCH,POSTED
1904,2024-03-16,FR,108,3045.58,USD,BRANCH,POSTED
1905,2024-02-18,PT,33,3285.64,EUR,MOBILE,REVERSED
1906,2024-01-11,DE,981,4677.65,EUR,MOBILE,REVERSED
1907,2024-01-16,BE,817,258.11,USD,MOBILE,PENDING
1908,2024-02-04,IT,856,2876.64,EUR,BRANCH,POSTED
1909,2024-02-16,IT,466,1574.77,EUR,ONLINE,PENDING
1910,2024-02-22,UK,81,1760.57,GBP,ATM,PENDING
1911,2024-03-24,NL,619,1152.52,USD,ONLINE,REVERSED
1912,2024-01-17,BE,250,3882.46,USD,ONLINE,REVERSED
1913,2024-02-03,US,349,1569.91,EUR,MOBILE,PENDING
1914,2024-03-05,ES,589,2471.51,EUR,ONLINE,PENDING
1915,2024-01-02,ES,123,2093.71,GBP,MOBILE,REVERSED
1916,2024-01-13,ES,890,171.34,USD,ATM,REVERSED
1917,2024-01-22,DE,135,2574.97,GBP,MOBILE,PENDING
1918,2024-02-15,ES,411,3484.95,EUR,BRANCH,POSTED
1919,2024-02-13,UK,605,3044.18,EUR,ATM,POSTED
1920,2024-02-15,NL,932,2044.96,USD,MOBILE,PENDING
1921,2024-03-02,ES,751,918.07,GBP,ATM,POSTED
1922,2024-01-01,PT,607,1850.0,GBP,MOBILE,PENDING
1923,2024-02-11,NL,180,2543.83,GBP,BRANCH,POSTED
1924,2024-01-30,US,505,1706.24,GBP,MOBILE,PENDING
1925,2024-02-11,MA,326,3786.74,EUR,ATM,REVERSED
1926,2024-01-27,MA,531,1392.0,GBP,BRANCH,POSTED
1927,2024-02-14,US,169,593.64,USD,MOBILE,PENDING
1928,2024-01-29,ES,295,4696.09,USD,ATM,POSTED
1929,2024-03-26,US,144,480.78,GBP,ONLINE,POSTED
1930,2024-03-17,FR,982,4453.33,GBP,ONLINE,POSTED
1931,2024-03-03,FR,378,1016.5,GBP,MOBILE,REVERSED
1932,2024-02-26,BE,129,4155.36,USD,ATM,REVERSED
1933,2024-01-16,NL,910,2161.9,USD,ATM,POSTED
1934,2024-02-05,DE,991,1769.25,EUR,ONLINE,REVERSED
1935,2024-01-10,UK,160,2535.79,USD,MOBILE,REVERSED
1936,2024-03-06,DE,723,3440.0,EUR,MOBILE,POSTED
1937,2024-03-07,UK,194,4207.31,GBP,ATM,REVERSED
1938,2024-03-21,FR,251,685.24,USD,ONLINE,REVERSED
1939,2024-01-26,US,481,758.01,EUR,MOBILE,PENDING
1940,2024-01-17,IT,650,4379.44,GBP,ONLINE,POSTED
1941,2024-02-25,DE,502,2789.13,EUR,ONLINE,POSTED
1942,2024-02-23,US,628,1902.07,GBP,ONLINE,REVERSED
1943,2024-02-14,NL,543,3285.05,EUR,BRANCH,POSTED
1944,2024-02-07,NL,501,3983.93,USD,BRANCH,REVERSED
1945,2024-03-02,US,98,1095.43,USD,MOBILE,PENDING
1946,2024-02-11,IT,678,2124.9,EUR,MOBILE,PENDING
1947,2024-03-25,DE,355,3485.15,GBP,ONLINE,PENDING
1948,2024-03-03,PT,421,3436.42,EUR,BRANCH,PENDING
1949,2024-03-05,IT,911,4255.09,USD,ATM,REVERSED
1950,2024-02-11,US,691,1588.77,USD,MOBILE,PENDING
1951,2024-02-21,US,934,274.11,USD,ONLINE,PENDING
1952,2024-03-22,FR,315,2238.73,EUR,ONLINE,REVERSED
1953,2024-01-27,DE,970,4841.31,GBP,BRANCH,POSTED
1954,2024-03-18,BE,20,4751.44,EUR,MOBILE,POSTED
1955,2024-02-12,UK,785,3830.3,EUR,ATM,REVERSED
1956,2024-01-27,UK,548,993.0,EUR,MOBILE,REVERSED
1957,2024-01-30,US,820,807.86,USD,BRANCH,PENDING
1958,2024-01-28,BE,750,1244.27,EUR,ATM,POSTED
1959,2024-03-08,DE,513,1990.29,USD,ATM,POSTED
1960,2024-02-06,US,24,1150.8,GBP,ONLINE,POSTED
1961,2024-02-04,DE,832,3920.48,GBP,MOBILE,POSTED
1962,2024-02-04,DE,78,370.38,GBP,MOBILE,POSTED
1963,2024-01-02,BE,619,4594.95,EUR,MOBILE,POSTED
1964,2024-03-18,US,803,1619.31,GBP,ATM,PENDING
1965,2024-02-05,NL,207,499.3,GBP,MOBILE,PENDING
1966,2024-02-07,MA,95,1112.04,USD,BRANCH,PENDING
1967,2024-02-06,BE,518,1223.83,EUR,MOBILE,REVERSED
1968,2024-02-20,UK,781,2733.36,EUR,MOBILE,POSTED
1969,2024-03-14,FR,406,3856.26,USD,BRANCH,PENDING
1970,2024-03-13,DE,658,1553.74,EUR,ATM,POSTED
1971,2024-03-12,ES,212,4324.27,USD,ONLINE,POSTED
1972,2024-01-19,MA,631,4190.51,GBP,ONLINE,POSTED
1973,2024-03-04,US,421,1557.96,USD,ONLINE,POSTED
1974,2024-02-11,PT,613,2033.26,EUR,BRANCH,REVERSED
1975,2024-01-27,BE,813,2444.15,USD,BRANCH,REVERSED
1976,2024-01-31,UK,472,3544.63,GBP,ATM,POSTED
1977,2024-02-24,DE,384,637.29,EUR,ONLINE,REVERSED
1978,2024-01-16,ES,202,2188.57,EUR,ATM,PENDING
1979,2024-03-04,ES,641,4015.96,USD,ONLINE,REVERSED
1980,2024-03-11,MA,408,47.28,EUR,MOBILE,PENDING
1981,2024-03-27,US,535,1612.61,USD,ONLINE,POSTED
1982,2024-02-07,BE,701,1023.1,GBP,BRANCH,REVERSED
1983,2024-03-18,US,483,2314.94,USD,ONLINE,POSTED
1984,2024-03-08,NL,10,1589.12,EUR,ONLINE,PENDING
1985,2024-01-09,FR,319,3507.62,EUR,ATM,REVERSED
1986,2024-02-28,UK,96,306.48,USD,ONLINE,POSTED
1987,2024-02-14,BE,904,1130.92,GBP,ATM,POSTED
1988,2024-02-05,US,840,4557.64,USD,BRANCH,PENDING
1989,2024-03-20,MA,956,1274.49,GBP,ONLINE,POSTED
1990,2024-03-16,ES,105,3653.56,USD,ONLINE,PENDING
1991,2024-03-13,DE,129,3984.63,GBP,MOBILE,PENDING
1992,2024-03-14,PT,619,1386.91,GBP,MOBILE,POSTED
1993,2024-01-22,FR,802,1159.92,EUR,ATM,REVERSED
1994,2024-01-19,ES,168,2377.84,EUR,BRANCH,POSTED
1995,2024-01-07,ES,523,4036.36,USD,MOBILE,PENDING
1996,2024-02-08,BE,778,587.37,GBP,MOBILE,PENDING
1997,2024-02-19,NL,363,1559.5,GBP,BRANCH,REVERSED
1998,2024-01-11,PT,862,1070.28,EUR,BRANCH,REVERSED
1999,2024-01-19,MA,573,2208.79,GBP,BRANCH,REVERSED
2000,2024-01-16,BE,921,2177.63,USD,ONLINE,POSTED
2001,2024-02-16,NL,789,3350.53,GBP,MOBILE,POSTED
2002,2024-03-19,BE,897,4989.5,EUR,MOBILE,PENDING
2003,2024-01-23,FR,200,2210.96,GBP,ONLINE,POSTED
2004,2024-03-16,US,336,471.45,USD,BRANCH,REVERSED
2005,2024-01-02,PT,279,168.61,USD,MOBILE,PENDING
2006,2024-01-06,US,280,3126.73,GBP,ATM,REVERSED
2007,2024-03-01,PT,647,2272.95,EUR,MOBILE,REVERSED
2008,2024-03-23,BE,826,520.33,USD,ATM,REVERSED
2009,2024-01-20,ES,891,4254.86,EUR,MOBILE,POSTED
2010,2024-01-08,NL,652,3553.24,USD,ATM,REVERSED
2011,2024-02-05,IT,670,3070.4,EUR,BRANCH,REVERSED
2012,2024-02-10,ES,927,4931.37,GBP,BRANCH,REVERSED
2013,2024-01-02,MA,426,4188.75,GBP,ATM,POSTED
2014,2024-01-25,BE,151,3645.06,EUR,ONLINE,PENDING
2015,2024-01-06,US,623,994.22,GBP,MOBILE,POSTED
2016,2024-03-22,FR,318,1369.54,USD,ATM,PENDING
2017,2024-02-29,PT,856,3481.76,GBP,MOBILE,POSTED
2018,2024-01-15,DE,186,3648.02,EUR,BRANCH,REVERSED
2019,2024-03-21,FR,785,847.51,EUR,ONLINE,REVERSED
2020,2024-02-17,NL,83,4386.11,EUR,BRANCH,REVERSED
2021,2024-03-23,IT,765,3779.41,EUR,BRANCH,POSTED
2022,2024-02-18,US,182,1395.54,GBP,BRANCH,PENDING
2023,2024-01-29,IT,279,4417.96,EUR,BRANCH,PENDING
2024,2024-03-30,NL,270,462.97,USD,BRANCH,PENDING
2025,2024-03-23,BE,460,4147.67,GBP,ONLINE,POSTED
2026,2024-03-15,MA,159,2690.21,EUR,MOBILE,PENDING
2027,2024-03-23,US,212,1711.56,GBP,BRANCH,POSTED
2028,2024-03-06,IT,264,1092.06,USD,ATM,POSTED
2029,2024-03-07,ES,486,699.94,GBP,BRANCH,PENDING
2030,2024-03-13,MA,674,2942.37,EUR,BRANCH,REVERSED
2031,2024-01-14,UK,890,4505.22,EUR,MOBILE,PENDING
2032,2024-02-12,UK,663,4515.0,EUR,BRANCH,PENDING
