transaction_id,customer_id,transaction_date,amount,currency,transaction_type,channel,status
1582,0,2024-01-01,250.46,EUR,CREDIT,BRANCH,REVERSED
1583,0,2024-03-12,776.03,EUR,TRANSFER,BRANCH,POSTED
1584,100,2024-02-25,2926.54,EUR,CREDIT,ONLINE,POSTED
1585,0,2024-02-15,1244.39,GBP,TRANSFER,MOBILE,PENDING
1586,0,2024-01-13,4465.28,USD,TRANSFER,BRANCH,POSTED
1587,0,2024-03-27,4379.79,GBP,DEBIT,ONLINE,PENDING
1588,0,2024-03-11,998.42,USD,DEBIT,BRANCH,REVERSED
1589,236,2024-03-10,917.68,USD,DEBIT,ONLINE,REVERSED
1590,0,2024-02-10,2519.57,GBP,TRANSFER,BRANCH,PENDING
1591,0,2024-02-29,2103.11,USD,CREDIT,ATM,REVERSED
1592,0,2024-02-23,443.06,EUR,TRANSFER,BRANCH,POSTED
1593,0,2024-02-17,637.25,GBP,TRANSFER,BRANCH,POSTED
1594,201,2024-01-17,2015.31,EUR,CREDIT,MOBILE,POSTED
1595,0,2024-02-04,4149.64,GBP,DEBIT,BRANCH,REVERSED
1596,0,2024-02-07,2827.65,GBP,CREDIT,ATM,POSTED
1597,,2024-03-27,2554.59,GBP,DEBIT,ONLINE,REVERSED
1598,0,2024-03-04,682.88,GBP,TRANSFER,ONLINE,PENDING
1599,0,2024-01-01,4028.28,GBP,TRANSFER,ONLINE,POSTED
1600,0,2024-01-20,3019.35,EUR,TRANSFER,ATM,POSTED
1601,0,2024-03-01,124.26,GBP,CREDIT,MOBILE,POSTED
1602,153,2024-02-21,2419.11,EUR,DEBIT,BRANCH,REVERSED
1603,0,2024-03-25,3086.18,USD,DEBIT,ATM,POSTED
1604,0,2024-03-25,1204.17,GBP,TRANSFER,ONLINE,PENDING
1605,0,2024-02-07,3338.01,GBP,CREDIT,BRANCH,REVERSED
1606,0,2024-02-19,3488.57,EUR,CREDIT,MOBILE,PENDING
1607,0,2024-02-06,2285.95,GBP,CREDIT,ATM,REVERSED
1608,0,2024-03-23,3252.46,GBP,TRANSFER,MOBILE,POSTED
1609,181,2024-01-18,2340.07,GBP,CREDIT,BRANCH,POSTED
1610,183,2024-03-05,4279.34,GBP,DEBIT,BRANCH,REVERSED
1611,0,2024-03-06,314.77,GBP,DEBIT,BRANCH,REVERSED
1612,,2024-02-13,2297.95,EUR,CREDIT,BRANCH,PENDING
1613,0,2024-03-23,2419.24,USD,TRANSFER,ONLINE,REVERSED
1614,,2024-03-05,3877.21,GBP,CREDIT,ONLINE,REVERSED
1615,0,2024-03-15,1741.13,GBP,CREDIT,ATM,POSTED
1616,0,2024-01-21,1159.29,GBP,DEBIT,MOBILE,REVERSED
1617,0,2024-01-30,4906.66,GBP,DEBIT,ATM,POSTED
1618,,2024-02-19,3779.31,USD,DEBIT,ATM,REVERSED
1619,0,2024-01-05,4234.16,EUR,CREDIT,BRANCH,REVERSED
1620,0,2024-01-04,4617.83,USD,DEBIT,MOBILE,PENDING
1621,0,2024-03-22,2869.32,EUR,DEBIT,BRANCH,PENDING
1622,0,2024-02-06,1128.26,GBP,DEBIT,MOBILE,REVERSED
1623,98,2024-01-12,2910.96,GBP,TRANSFER,ATM,POSTED
1624,0,2024-01-18,4466.56,USD,CREDIT,ATM,PENDING
1625,0,2024-03-23,2641.24,EUR,DEBIT,MOBILE,REVERSED
1626,0,2024-03-20,4498.88,EUR,DEBIT,MOBILE,PENDING
1627,0,2024-01-10,2846.19,EUR,TRANSFER,BRANCH,POSTED
1628,0,2024-01-30,258.34,GBP,CREDIT,ATM,POSTED
1629,148,2024-02-02,1952.74,USD,DEBIT,ONLINE,PENDING
1630,0,2024-03-14,1207.75,GBP,TRANSFER,BRANCH,PENDING
1631,0,2024-03-10,3487.89,EUR,TRANSFER,MOBILE,PENDING
1632,0,2024-01-05,1690.89,USD,DEBIT,BRANCH,POSTED
1633,0,2024-03-11,4084.0,USD,TRANSFER,ATM,POSTED
1634,0,2024-03-13,4521.72,GBP,DEBIT,BRANCH,POSTED
1635,306,2024-03-19,4646.89,GBP,CREDIT,ONLINE,PENDING
1636,,2024-01-14,178.96,GBP,DEBIT,BRANCH,PENDING
1637,0,2024-01-30,108.19,EUR,DEBIT,ONLINE,REVERSED
1638,0,2024-02-18,3410.02,GBP,DEBIT,MOBILE,POSTED
1639,0,2024-02-18,3477.51,USD,TRANSFER,MOBILE,REVERSED
1640,0,2024-02-26,590.84,GBP,CREDIT,BRANCH,POSTED
1641,0,2024-01-08,1191.61,EUR,TRANSFER,ATM,POSTED
1642,0,2024-03-09,2840.68,EUR,TRANSFER,ONLINE,POSTED
1643,0,2024-01-17,2193.34,USD,DEBIT,BRANCH,PENDING
1644,0,2024-02-01,4990.45,EUR,TRANSFER,MOBILE,PENDING
1645,0,2024-03-25,384.94,USD,TRANSFER,ONLINE,PENDING
1646,,2024-02-15,4488.3,EUR,CREDIT,BRANCH,PENDING
1647,149,2024-03-24,1221.78,USD,CREDIT,ATM,POSTED
1648,0,2024-02-22,3527.8,GBP,CREDIT,BRANCH,POSTED
1649,0,2024-01-18,4207.29,GBP,DEBIT,BRANCH,REVERSED
1650,0,2024-01-16,1862.58,EUR,DEBIT,ONLINE,REVERSED
1651,0,2024-02-28,4765.27,EUR,CREDIT,ATM,PENDING
1652,0,2024-02-19,1502.76,EUR,DEBIT,BRANCH,REVERSED
1653,0,2024-01-03,4314.0,USD,CREDIT,ATM,POSTED
1654,0,2024-01-24,3299.97,GBP,DEBIT,BRANCH,POSTED
1655,0,2024-02-14,4686.18,GBP,CREDIT,BRANCH,REVERSED
1656,0,2024-01-04,1705.38,GBP,CREDIT,MOBILE,REVERSED
1657,385,2024-01-08,4037.18,GBP,CREDIT,BRANCH,REVERSED
1658,0,2024-03-14,3596.38,GBP,CREDIT,ONLINE,PENDING
1659,0,2024-01-31,660.23,EUR,CREDIT,BRANCH,POSTED
1660,394,2024-03-10,1479.83,GBP,CREDIT,ATM,REVERSED
1661,0,2024-02-04,3296.49,GBP,TRANSFER,ATM,POSTED
1662,0,2024-03-25,1605.63,USD,DEBIT,MOBILE,PENDING
1663,0,2024-01-02,2332.73,USD,CREDIT,ONLINE,PENDING
1664,0,2024-01-11,1382.95,GBP,TRANSFER,BRANCH,POSTED
1665,0,2024-02-03,3830.12,USD,CREDIT,MOBILE,POSTED
1666,0,2024-01-23,735.36,GBP,TRANSFER,ATM,POSTED
1667,0,2024-01-05,922.09,GBP,CREDIT,BRANCH,POSTED
1668,0,2024-01-30,305.0,GBP,CREDIT,BRANCH,POSTED
1669,0,2024-02-15,2702.67,EUR,TRANSFER,ONLINE,PENDING
1670,0,2024-03-05,2219.62,GBP,DEBIT,ONLINE,POSTED
1671,0,2024-02-17,4145.86,GBP,CREDIT,ATM,REVERSED
1672,0,2024-02-06,716.25,USD,TRANSFER,BRANCH,PENDING
1673,459,2024-03-24,1874.2,USD,TRANSFER,ATM,POSTED
1674,0,2024-02-07,4651.61,GBP,DEBIT,ATM,REVERSED
1675,0,2024-02-10,2554.47,GBP,TRANSFER,BRANCH,POSTED
1676,0,2024-03-15,163.97,GBP,DEBIT,MOBILE,REVERSED
1677,0,2024-01-10,4793.17,EUR,TRANSFER,MOBILE,REVERSED
1678,,2024-03-08,3991.23,GBP,CREDIT,MOBILE,PENDING
1679,0,2024-03-14,1466.03,EUR,CREDIT,ONLINE,PENDING
1680,0,2024-02-10,3741.19,EUR,TRANSFER,ONLINE,PENDING
1681,,2024-02-22,1810.04,USD,TRANSFER,ATM,PENDING
1682,0,2024-03-18,1152.52,USD,DEBIT,ONLINE,REVERSED
1683,0,2024-02-22,3370.85,GBP,DEBIT,BRANCH,PENDING
1684,0,2024-01-16,408.45,USD,TRANSFER,ONLINE,REVERSED
1685,0,2024-01-26,4499.46,USD,DEBIT,ONLINE,POSTED
1686,0,2024-03-11,3557.2,USD,TRANSFER,ATM,POSTED
1687,426,2024-02-25,120.63,EUR,DEBIT,ONLINE,REVERSED
1688,470,2024-02-19,4521.4,USD,DEBIT,MOBILE,REVERSED
1689,0,2024-02-07,596.03,USD,TRANSFER,ATM,REVERSED
1690,0,2024-02-15,4749.65,USD,TRANSFER,MOBILE,REVERSED
1691,148,2024-03-02,3500.87,GBP,DEBIT,ATM,POSTED
1692,303,2024-03-16,1850.0,GBP,CREDIT,MOBILE,PENDING
1693,0,2024-03-06,3612.94,USD,DEBIT,ONLINE,PENDING
1694,0,2024-01-07,2821.09,GBP,TRANSFER,MOBILE,PENDING
1695,0,2024-02-10,3786.74,EUR,DEBIT,ONLINE,PENDING
1696,0,2024-03-14,4398.04,USD,DEBIT,BRANCH,PENDING
1697,0,2024-02-06,1369.97,USD,DEBIT,ONLINE,PENDING
1698,132,2024-03-18,3767.59,EUR,TRANSFER,BRANCH,POSTED
1699,0,2024-03-11,4194.11,EUR,DEBIT,ATM,REVERSED
1700,0,2024-01-25,34.32,EUR,CREDIT,ONLINE,PENDING
1701,292,2024-02-24,3660.72,GBP,DEBIT,MOBILE,PENDING
1702,366,2024-01-16,2222.58,USD,CREDIT,BRANCH,POSTED
1703,142,2024-03-26,583.2,USD,DEBIT,ONLINE,REVERSED
1704,0,2024-01-21,2535.79,USD,CREDIT,ATM,REVERSED
1705,0,2024-01-05,2167.45,GBP,TRANSFER,BRANCH,POSTED
1706,338,2024-03-21,179.15,GBP,TRANSFER,ATM,POSTED
1707,0,2024-02-18,4360.7,EUR,TRANSFER,ONLINE,PENDING
1708,0,2024-03-03,4069.53,GBP,CREDIT,BRANCH,POSTED
1709,0,2024-01-12,4754.21,GBP,TRANSFER,ONLINE,POSTED
1710,0,2024-03-03,2789.13,EUR,TRANSFER,ONLINE,POSTED
1711,0,2024-02-03,3067.28,GBP,TRANSFER,ONLINE,REVERSED
1712,0,2024-03-08,3285.05,EUR,CREDIT,ONLINE,PENDING
1713,0,2024-03-03,3983.93,USD,TRANSFER,BRANCH,REVERSED
1714,0,2024-01-13,1095.43,USD,CREDIT,MOBILE,PENDING
1715,0,2024-02-24,579.98,USD,CREDIT,ATM,PENDING
1716,0,2024-01-17,3868.64,USD,CREDIT,MOBILE,REVERSED
1717,0,2024-02-07,1340.35,EUR,CREDIT,ATM,REVERSED
1718,133,2024-03-27,1588.77,USD,CREDIT,MOBILE,PENDING
1719,0,2024-01-07,1342.32,GBP,DEBIT,BRANCH,REVERSED
1720,157,2024-02-27,2049.65,GBP,DEBIT,ONLINE,REVERSED
1721,0,2024-03-19,3054.15,EUR,TRANSFER,ATM,REVERSED
1722,0,2024-02-18,452.17,GBP,CREDIT,BRANCH,REVERSED
1723,0,2024-01-07,2593.73,USD,TRANSFER,ONLINE,POSTED
1724,202,2024-01-30,1451.65,EUR,CREDIT,BRANCH,PENDING
1725,0,2024-02-01,4700.13,EUR,DEBIT,ATM,REVERSED
1726,0,2024-03-03,212.38,USD,CREDIT,ATM,POSTED
1727,0,2024-03-29,1237.3,USD,TRANSFER,ATM,PENDING
1728,0,2024-01-17,4091.66,USD,DEBIT,ATM,POSTED
1729,0,2024-02-23,101.75,GBP,TRANSFER,ONLINE,POSTED
1730,,2024-02-20,972.23,GBP,CREDIT,BRANCH,PENDING
1731,0,2024-01-03,1511.47,USD,DEBIT,ATM,PENDING
1732,295,2024-03-01,1883.53,USD,DEBIT,ONLINE,PENDING
1733,0,2024-03-02,1422.83,GBP,TRANSFER,ONLINE,PENDING
1734,0,2024-03-04,3638.06,USD,TRANSFER,ATM,PENDING
1735,0,2024-01-04,1987.35,EUR,CREDIT,BRANCH,PENDING
1736,0,2024-03-23,1553.74,EUR,TRANSFER,ATM,POSTED
1737,0,2024-01-27,4324.27,USD,TRANSFER,ONLINE,POSTED
1738,0,2024-03-19,4190.51,GBP,TRANSFER,ONLINE,POSTED
1739,129,2024-02-22,1557.96,USD,DEBIT,ATM,PENDING
1740,0,2024-03-17,2033.26,EUR,CREDIT,ONLINE,REVERSED
1741,279,2024-03-04,1565.77,GBP,DEBIT,BRANCH,PENDING
1742,,2024-03-06,2774.48,GBP,TRANSFER,ATM,POSTED
1743,0,2024-01-10,1879.05,EUR,DEBIT,ATM,POSTED
1744,0,2024-01-15,196.27,USD,CREDIT,ONLINE,REVERSED
1745,249,2024-01-18,3745.22,GBP,CREDIT,MOBILE,POSTED
1746,0,2024-02-25,4978.73,GBP,TRANSFER,BRANCH,REVERSED
1747,0,2024-02-17,2819.49,EUR,DEBIT,BRANCH,REVERSED
1748,0,2024-03-19,4760.02,USD,TRANSFER,BRANCH,PENDING
1749,0,2024-02-12,4635.47,GBP,DEBIT,ONLINE,REVERSED
1750,,2024-03-01,50.1,USD,DEBIT,ONLINE,PENDING
1751,0,2024-01-01,1559.89,EUR,DEBIT,ATM,REVERSED
1752,0,2024-01-13,306.48,USD,TRANSFER,ONLINE,POSTED
1753,0,2024-03-12,4416.83,USD,TRANSFER,ATM,POSTED
1754,0,2024-02-24,2922.76,USD,CREDIT,MOBILE,PENDING
1755,0,2024-03-23,3297.18,EUR,TRANSFER,ONLINE,POSTED
1756,,2024-02-05,892.45,GBP,DEBIT,ONLINE,REVERSED
1757,0,2024-02-19,1651.47,GBP,TRANSFER,BRANCH,REVERSED
1758,342,2024-03-01,1047.32,EUR,DEBIT,ONLINE,POSTED
1759,314,2024-01-19,717.52,USD,DEBIT,BRANCH,POSTED
1760,26,2024-01-18,2559.01,USD,CREDIT,MOBILE,PENDING
1761,0,2024-01-16,1204.62,USD,CREDIT,MOBILE,REVERSED
1762,0,2024-02-09,4193.41,USD,TRANSFER,ATM,REVERSED
1763,489,2024-01-22,4727.5,USD,TRANSFER,ONLINE,PENDING
1764,0,2024-03-03,3475.8,USD,TRANSFER,ATM,REVERSED
1765,333,2024-02-14,890.88,USD,CREDIT,BRANCH,REVERSED
1766,0,2024-03-19,2799.41,EUR,CREDIT,BRANCH,POSTED
1767,5,2024-01-26,2210.96,GBP,DEBIT,ATM,REVERSED
1768,0,2024-01-13,4555.29,USD,TRANSFER,ATM,REVERSED
1769,0,2024-03-23,1375.48,USD,CREDIT,ATM,REVERSED
1770,,2024-02-05,3126.73,GBP,DEBIT,MOBILE,REVERSED
1771,0,2024-03-03,869.68,GBP,TRANSFER,ATM,POSTED
1772,0,2024-03-19,4471.43,EUR,TRANSFER,ONLINE,POSTED
1773,0,2024-01-16,281.18,GBP,TRANSFER,ATM,PENDING
1774,0,2024-03-10,1388.11,EUR,TRANSFER,ATM,PENDING
1775,434,2024-02-10,4488.78,EUR,TRANSFER,BRANCH,REVERSED
1776,0,2024-03-26,2016.46,GBP,TRANSFER,ATM,POSTED
1777,0,2024-03-05,738.42,USD,DEBIT,ONLINE,PENDING
1778,0,2024-03-18,994.22,GBP,CREDIT,ONLINE,REVERSED
1779,,2024-01-01,1556.51,GBP,CREDIT,ATM,PENDING
1780,0,2024-03-30,431.39,USD,DEBIT,ATM,POSTED
1781,0,2024-01-12,929.11,GBP,TRANSFER,ATM,POSTED
1782,111,2024-03-22,1873.27,EUR,TRANSFER,ONLINE,PENDING
1783,328,2024-01-25,3737.29,GBP,DEBIT,BRANCH,POSTED
1784,0,2024-02-06,890.84,EUR,TRANSFER,BRANCH,PENDING
1785,0,2024-01-25,1364.72,EUR,DEBIT,BRANCH,PENDING
1786,0,2024-02-03,462.97,USD,TRANSFER,BRANCH,PENDING
1787,267,2024-02-27,4147.67,GBP,DEBIT,ATM,REVERSED
1788,0,2024-03-09,2843.99,GBP,CREDIT,BRANCH,REVERSED
1789,407,2024-02-06,1038.03,GBP,TRANSFER,BRANCH,POSTED
1790,0,2024-01-27,1291.81,USD,CREDIT,ATM,POSTED
1791,0,2024-03-21,932.94,EUR,CREDIT,BRANCH,PENDING
1792,0,2024-03-25,2942.37,EUR,CREDIT,ATM,REVERSED
1793,0,2024-01-02,794.59,USD,CREDIT,BRANCH,REVERSED
1794,95,2024-02-15,1532.07,USD,TRANSFER,ONLINE,POSTED
1795,0,2024-03-19,2282.77,GBP,TRANSFER,MOBILE,REVERSED
1796,0,2024-02-01,1263.62,USD,TRANSFER,BRANCH,PENDING
1797,0,2024-02-08,201.6,EUR,TRANSFER,ATM,PENDING
1798,0,2024-02-04,4769.96,USD,TRANSFER,ATM,POSTED
1799,0,2024-02-08,4433.09,GBP,TRANSFER,ONLINE,REVERSED
1800,66,2024-03-25,1666.4,EUR,DEBIT,BRANCH,POSTED
1801,234,2024-02-20,827.55,EUR,TRANSFER,ONLINE,POSTED
1802,154,2024-02-09,402.8,EUR,DEBIT,MOBILE,POSTED
1803,,2024-01-20,3423.88,USD,DEBIT,MOBILE,POSTED
1804,0,2024-03-01,2749.6,USD,TRANSFER,ONLINE,PENDING
1805,0,2024-02-29,3531.41,EUR,CREDIT,ONLINE,PENDING
1806,68,2024-02-21,3866.53,USD,TRANSFER,MOBILE,REVERSED
1807,0,2024-01-10,1734.99,GBP,TRANSFER,ATM,POSTED
1808,91,2024-01-31,1846.29,USD,TRANSFER,ATM,REVERSED
1809,0,2024-02-20,4573.02,GBP,DEBIT,ONLINE,PENDING
1810,0,2024-01-28,1510.39,EUR,CREDIT,MOBILE,REVERSED
1811,0,2024-01-20,1425.54,USD,TRANSFER,MOBILE,POSTED
1812,0,2024-02-23,898.41,USD,TRANSFER,ATM,PENDING
1813,177,2024-03-28,3663.62,GBP,CREDIT,ATM,POSTED
1814,0,2024-03-14,2535.35,GBP,CREDIT,ATM,PENDING
1815,0,2024-03-26,2009.12,EUR,CREDIT,MOBILE,PENDING
1816,,2024-01-15,3018.58,USD,TRANSFER,BRANCH,PENDING
1817,,2024-03-09,4858.88,EUR,DEBIT,MOBILE,REVERSED
1818,445,2024-03-27,400.97,EUR,CREDIT,BRANCH,POSTED
1819,0,2024-03-19,3638.42,USD,CREDIT,ATM,PENDING
1820,0,2024-01-16,4339.62,USD,CREDIT,ATM,REVERSED
1821,0,2024-02-02,2129.09,GBP,CREDIT,ATM,REVERSED
1822,0,2024-02-07,1785.07,EUR,CREDIT,BRANCH,PENDING
1823,0,2024-03-17,559.3,GBP,DEBIT,MOBILE,POSTED
1824,0,2024-03-09,473.77,GBP,DEBIT,MOBILE,PENDING
1825,176,2024-02-28,3445.27,EUR,TRANSFER,MOBILE,POSTED
1826,0,2024-02-17,192.4,GBP,TRANSFER,ATM,PENDING
1827,0,2024-01-11,1689.53,GBP,TRANSFER,BRANCH,PENDING
1828,0,2024-01-24,4751.84,USD,TRANSFER,ATM,PENDING
1829,406,2024-01-25,2854.9,USD,TRANSFER,ONLINE,REVERSED
1830,191,2024-03-14,2365.12,USD,CREDIT,ONLINE,PENDING
1831,0,2024-01-06,3023.51,EUR,TRANSFER,BRANCH,PENDING
1832,0,2024-01-27,94.58,USD,TRANSFER,ONLINE,PENDING
1833,0,2024-03-17,3951.5,GBP,CREDIT,ATM,POSTED
1834,0,2024-02-11,1106.07,GBP,CREDIT,MOBILE,REVERSED
1835,0,2024-03-17,1644.43,USD,CREDIT,ATM,PENDING
1836,0,2024-02-14,4113.32,EUR,CREDIT,MOBILE,POSTED
1837,0,2024-01-22,3365.26,USD,CREDIT,ATM,REVERSED
1838,495,2024-01-11,3157.29,GBP,CREDIT,ATM,POSTED
1839,,2024-03-08,1846.59,USD,CREDIT,MOBILE,REVERSED
1840,0,2024-01-20,3124.69,EUR,TRANSFER,BRANCH,REVERSED
1841,0,2024-01-03,3757.19,USD,TRANSFER,MOBILE,POSTED
1842,0,2024-03-09,659.36,GBP,DEBIT,ATM,PENDING
1843,0,2024-01-15,2854.15,EUR,DEBIT,MOBILE,REVERSED
1844,0,2024-01-28,2091.48,GBP,CREDIT,BRANCH,PENDING
1845,0,2024-03-26,4423.9,GBP,TRANSFER,BRANCH,REVERSED
1846,0,2024-02-20,1126.27,USD,CREDIT,MOBILE,PENDING
1847,230,2024-01-21,4619.63,EUR,CREDIT,BRANCH,POSTED
1848,0,2024-02-12,3814.91,GBP,DEBIT,ATM,PENDING
1849,0,2024-02-23,4871.26,USD,DEBIT,ATM,REVERSED
1850,0,2024-03-19,3099.98,EUR,TRANSFER,MOBILE,POSTED
1851,0,2024-02-01,833.13,GBP,CREDIT,ATM,PENDING
1852,0,2024-03-17,4417.68,GBP,CREDIT,ONLINE,POSTED
1853,0,2024-01-31,876.88,GBP,DEBIT,BRANCH,POSTED
1854,0,2024-01-04,1035.83,USD,CREDIT,ONLINE,REVERSED
1855,0,2024-01-31,3983.97,USD,TRANSFER,ATM,REVERSED
1856,446,2024-01-21,1225.07,GBP,DEBIT,ATM,REVERSED
1857,0,2024-03-27,2032.33,GBP,CREDIT,MOBILE,POSTED
1858,490,2024-02-03,4416.9,GBP,DEBIT,ATM,PENDING
1859,0,2024-01-08,1465.52,USD,TRANSFER,ATM,PENDING
1860,0,2024-03-06,3146.71,USD,CREDIT,ATM,POSTED
1861,0,2024-02-03,3789.94,GBP,DEBIT,ONLINE,PENDING
1862,0,2024-02-13,710.61,EUR,CREDIT,ONLINE,PENDING
1863,0,2024-03-23,3468.89,USD,TRANSFER,MOBILE,POSTED
1864,175,2024-02-07,3446.28,USD,CREDIT,BRANCH,REVERSED
1865,0,2024-01-05,3806.85,EUR,TRANSFER,BRANCH,POSTED
1866,0,2024-02-17,2818.13,GBP,CREDIT,BRANCH,REVERSED
1867,0,2024-03-22,1524.4,GBP,CREDIT,BRANCH,POSTED
1868,,2024-03-29,643.64,GBP,CREDIT,MOBILE,PENDING
1869,0,2024-01-04,4254.74,GBP,CREDIT,ONLINE,REVERSED
1870,0,2024-02-16,3605.98,GBP,TRANSFER,MOBILE,PENDING
1871,0,2024-01-22,4862.04,GBP,DEBIT,BRANCH,REVERSED
1872,0,2024-03-03,3242.23,GBP,CREDIT,ONLINE,PENDING
1873,7,2024-03-26,4734.79,USD,DEBIT,BRANCH,POSTED
1874,0,2024-02-05,3043.6,GBP,DEBIT,ONLINE,PENDING
1875,0,2024-03-13,4563.6,EUR,TRANSFER,ONLINE,REVERSED
1876,0,2024-03-26,165.17,GBP,DEBIT,BRANCH,REVERSED
1877,0,2024-03-11,4808.32,GBP,TRANSFER,ATM,POSTED
1878,0,2024-03-07,1240.61,USD,TRANSFER,ONLINE,REVERSED
1879,439,2024-02-01,1142.47,GBP,CREDIT,ONLINE,POSTED
1880,136,2024-03-11,1388.11,GBP,DEBIT,ATM,POSTED
1881,0,2024-01-08,1039.45,EUR,TRANSFER,MOBILE,PENDING
1882,0,2024-01-07,1594.97,GBP,DEBIT,ONLINE,PENDING
1883,0,2024-01-11,2380.7,EUR,TRANSFER,ONLINE,REVERSED
1884,0,2024-03-13,49.0,USD,DEBIT,MOBILE,REVERSED
1885,0,2024-03-22,3072.45,USD,DEBIT,BRANCH,PENDING
1886,0,2024-03-04,3156.01,USD,TRANSFER,MOBILE,REVERSED
1887,0,2024-03-23,1498.89,GBP,DEBIT,BRANCH,PENDING
1888,0,2024-03-05,1544.71,USD,DEBIT,ONLINE,PENDING
1889,0,2024-03-06,2353.06,EUR,DEBIT,ATM,PENDING
1890,0,2024-01-13,4626.55,USD,CREDIT,ONLINE,POSTED
1891,390,2024-01-30,1066.87,GBP,CREDIT,BRANCH,REVERSED
1892,0,2024-03-28,1501.01,GBP,DEBIT,ONLINE,PENDING
1893,0,2024-02-20,3929.27,EUR,TRANSFER,ONLINE,PENDING
1894,242,2024-03-24,2976.55,USD,TRANSFER,BRANCH,POSTED
1895,241,2024-02-08,1854.58,USD,CREDIT,BRANCH,REVERSED
1896,0,2024-02-09,2127.06,USD,CREDIT,ATM,PENDING
1897,0,2024-02-22,1768.71,EUR,CREDIT,BRANCH,POSTED
1898,103,2024-01-27,3310.61,USD,CREDIT,BRANCH,POSTED
1899,0,2024-02-18,1629.1,GBP,TRANSFER,ONLINE,POSTED
1900,0,2024-02-26,4282.16,EUR,DEBIT,ONLINE,POSTED
1901,0,2024-03-02,4707.53,GBP,CREDIT,ATM,REVERSED
1902,0,2024-03-03,1249.98,GBP,TRANSFER,MOBILE,POSTED
1903,0,2024-03-22,1714.12,GBP,CREDIT,MOBILE,PENDING
1904,0,2024-01-18,4404.37,EUR,CREDIT,MOBILE,POSTED
1905,301,2024-02-08,2870.87,GBP,DEBIT,MOBILE,POSTED
1906,0,2024-03-10,3814.17,USD,TRANSFER,BRANCH,REVERSED
1907,0,2024-01-09,4353.76,GBP,TRANSFER,BRANCH,PENDING
1908,228,2024-01-28,921.52,USD,DEBIT,MOBILE,PENDING
1909,0,2024-03-27,4857.22,USD,CREDIT,ATM,POSTED
1910,0,2024-02-22,2137.23,USD,DEBIT,ATM,REVERSED
1911,0,2024-03-13,2186.6,EUR,TRANSFER,BRANCH,REVERSED
1912,0,2024-03-14,1669.43,EUR,TRANSFER,ATM,REVERSED
1913,0,2024-03-12,3903.16,GBP,DEBIT,ATM,REVERSED
1914,312,2024-03-24,4964.76,EUR,TRANSFER,MOBILE,PENDING
1915,0,2024-01-20,3252.57,EUR,DEBIT,BRANCH,PENDING
1916,0,2024-03-29,3697.55,USD,DEBIT,MOBILE,REVERSED
1917,0,2024-03-20,4141.28,EUR,DEBIT,ONLINE,PENDING
1918,0,2024-02-03,4278.02,GBP,TRANSFER,BRANCH,REVERSED
1919,0,2024-03-26,1002.46,GBP,CREDIT,ONLINE,POSTED
1920,105,2024-02-09,908.75,EUR,TRANSFER,ATM,POSTED
1921,0,2024-01-09,1637.98,USD,DEBIT,ONLINE,POSTED
1922,0,2024-02-24,4955.03,EUR,DEBIT,BRANCH,POSTED
1923,0,2024-02-26,616.43,USD,DEBIT,MOBILE,REVERSED
1924,106,2024-02-18,247.02,USD,CREDIT,ONLINE,POSTED
1925,302,2024-01-16,465.17,EUR,TRANSFER,ATM,POSTED
1926,61,2024-03-03,3703.47,USD,TRANSFER,BRANCH,PENDING
1927,0,2024-01-12,3999.16,USD,CREDIT,BRANCH,REVERSED
1928,0,2024-02-28,81.71,USD,CREDIT,MOBILE,POSTED
1929,0,2024-02-09,4182.84,USD,TRANSFER,BRANCH,POSTED
1930,43,2024-03-24,3218.27,USD,CREDIT,ATM,PENDING
1931,,2024-02-11,227.8,EUR,DEBIT,ATM,POSTED
1932,0,2024-01-18,3475.66,EUR,DEBIT,ONLINE,REVERSED
1933,0,2024-02-17,3088.16,EUR,CREDIT,ONLINE,POSTED
1934,494,2024-01-20,3710.09,GBP,DEBIT,BRANCH,POSTED
1935,15,2024-03-04,1021.18,USD,TRANSFER,BRANCH,PENDING
1936,0,2024-01-04,3916.56,USD,DEBIT,MOBILE,POSTED
1937,,2024-01-19,4567.97,EUR,TRANSFER,MOBILE,REVERSED
1938,,2024-01-22,791.7,EUR,CREDIT,ONLINE,POSTED
1939,0,2024-01-09,562.94,USD,CREDIT,MOBILE,REVERSED
1940,0,2024-03-18,4047.32,EUR,CREDIT,MOBILE,PENDING
1941,131,2024-01-17,1615.06,GBP,CREDIT,ATM,PENDING
1942,0,2024-03-14,982.24,EUR,TRANSFER,ONLINE,POSTED
1943,0,2024-01-11,3716.18,GBP,CREDIT,BRANCH,REVERSED
1944,0,2024-01-29,1254.1,GBP,TRANSFER,BRANCH,PENDING
1945,,2024-02-29,3342.11,GBP,TRANSFER,BRANCH,POSTED
1946,0,2024-02-17,3306.35,GBP,TRANSFER,ATM,REVERSED
1947,197,2024-03-21,241.04,EUR,DEBIT,ATM,POSTED
1948,0,2024-01-31,810.26,USD,DEBIT,MOBILE,PENDING
1949,96,2024-03-21,4347.76,GBP,CREDIT,MOBILE,POSTED
1950,0,2024-02-03,2729.85,EUR,TRANSFER,BRANCH,REVERSED
1951,473,2024-02-13,1686.94,EUR,CREDIT,BRANCH,PENDING
1952,233,2024-03-25,483.42,USD,TRANSFER,BRANCH,POSTED
1953,218,2024-03-23,128.04,GBP,DEBIT,ATM,POSTED
