id,client_id,amount,transaction_type,date
3070,1012,1013,withdrawal,2023-09-04
3071,1005,461,withdrawal,2023-01-18
3072,1013,1929,transfer,2023-04-07
3073,1007,524,withdrawal,2023-04-07
3074,1017,1763,transfer,2023-03-05
3075,1002,815,purchase,2023-03-15
3076,1018,1654,purchase,2023-11-27
3077,1019,1277,refund,2023-07-15
3078,1006,729,transfer,2023-03-01
3079,1018,1499,payment,2023-03-22
3080,1018,1009,withdrawal,2023-10-29
3081,1019,1708,withdrawal,2023-01-08
3082,1009,1605,refund,2023-04-11
3083,1011,656,purchase,2023-03-27
3084,1018,1760,refund,2023-09-19
3085,1009,723,transfer,2023-09-26
3086,1014,493,withdrawal,2023-03-12
3087,1014,571,refund,2023-06-24
3088,1005,191,withdrawal,2023-10-16
3089,1014,1576,withdrawal,2023-03-02
3090,1014,743,withdrawal,2023-04-07
3091,1011,1627,withdrawal,2023-09-23
3092,1018,324,payment,2023-08-06
3093,1020,619,transfer,2023-06-24
3094,1019,1601,transfer,2023-06-27
3095,1013,740,withdrawal,2023-12-07
3096,1015,1689,payment,2023-04-14
3097,1011,1555,refund,2023-11-28
3098,1008,386,transfer,2023-01-02
3099,1017,157,transfer,2023-04-21
3100,1002,1782,transfer,2023-08-24
3101,1018,1602,withdrawal,2023-03-24
3102,1011,249,transfer,2023-03-04
3103,1017,1833,payment,2023-09-26
3104,1003,1246,transfer,2023-09-29
3105,1001,960,refund,2023-06-09
3106,1002,140,transfer,2023-10-05
3107,1017,1973,refund,2023-01-18
3108,1017,592,refund,2023-05-09
3109,1006,757,payment,2023-08-21
3110,1011,532,withdrawal,2023-05-30
3111,1019,1515,purchase,2023-06-04
3112,1019,998,transfer,2023-10-30
3113,1006,1409,payment,2023-02-06
3114,1020,615,refund,2023-06-22
3115,1016,299,refund,2023-02-25
3116,1017,234,payment,2023-06-20
3117,1014,1354,refund,2023-07-17
3118,1015,1091,transfer,2023-01-01
3119,1003,1645,payment,2023-10-13
3120,1001,803,withdrawal,2023-12-21
3121,1002,1576,transfer,2023-02-24
3122,1008,1909,refund,2023-12-01
3123,1018,741,withdrawal,2023-03-18
3124,1011,889,purchase,2023-06-07
3125,1008,617,refund,2023-01-22
3126,1010,1596,refund,2023-10-12
3127,1002,344,transfer,2023-02-12
3128,1016,1799,refund,2023-03-31
3129,1007,908,transfer,2023-01-04
3130,1005,1538,transfer,2023-09-28
3131,1010,1552,withdrawal,2023-01-29
3132,1006,123,refund,2023-05-03
3133,1019,1551,purchase,2023-04-26
3134,1007,1971,withdrawal,2023-06-03
3135,1010,1970,purchase,2023-01-31
3136,1020,1409,payment,2023-11-02
3137,1012,754,transfer,2023-12-12
3138,1012,725,payment,2023-08-02
3139,1011,1985,transfer,2023-10-29
3140,1001,1583,payment,2023-06-27
3141,1004,1287,refund,2023-01-14
3142,1001,1798,purchase,2023-06-09
3143,1005,653,refund,2023-09-09
3144,1012,579,transfer,2023-05-07
3145,1001,1606,payment,2023-04-15
3146,1013,463,withdrawal,2023-08-29
3147,1011,308,purchase,2023-03-11
3148,1018,1751,refund,2023-09-24
3149,1010,359,withdrawal,2023-02-24
3150,1007,1775,withdrawal,2023-04-23
3151,1017,1109,transfer,2023-06-09
3152,1002,673,withdrawal,2023-06-21
3153,1014,1618,transfer,2023-01-02
3154,1015,1258,payment,2023-08-01
3155,1001,516,refund,2023-11-07
3156,1016,1863,transfer,2023-11-26
3157,1016,1231,withdrawal,2023-01-13
3158,1002,496,withdrawal,2023-02-27
3159,1014,1950,payment,2023-05-25
3160,1009,1895,payment,2023-06-26
3161,1005,1796,transfer,2023-09-08
3162,1006,308,refund,2023-06-06
3163,1008,1595,withdrawal,2023-05-26
3164,1005,1544,payment,2023-11-05
3165,1011,137,purchase,2023-04-19
3166,1009,848,withdrawal,2023-09-03
3167,1014,1835,refund,2023-06-27
3168,1011,470,refund,2023-07-03
3169,1002,824,refund,2023-02-25
3170,1002,740,payment,2023-08-19
3171,1016,600,refund,2023-09-28
3172,1005,1957,transfer,2023-09-16
3173,1020,1605,transfer,2023-12-27
3174,1016,1074,purchase,2023-10-17
3175,1001,669,transfer,2023-01-04
3176,1009,1214,refund,2023-09-16
3177,1013,970,purchase,2023-12-11
3178,1020,1209,purchase,2023-06-18
3179,1002,905,withdrawal,2023-07-03
3180,1004,214,withdrawal,2023-02-17
3181,1019,1788,purchase,2023-01-31
3182,1001,656,payment,2023-04-25
3183,1018,438,purchase,2023-04-07
3184,1005,1249,payment,2023-01-08
3185,1011,257,withdrawal,2023-03-22
3186,1010,1585,payment,2023-03-07
3187,1009,970,refund,2023-10-05
3188,1006,1224,withdrawal,2023-05-02
3189,1007,1587,purchase,2023-01-09
3190,1003,906,refund,2023-02-18
3191,1017,761,transfer,2023-10-24
3192,1019,1212,payment,2023-05-15
3193,1015,1012,transfer,2023-01-09
3194,1006,1033,payment,2023-01-14
3195,1003,124,payment,2023-10-29
3196,1016,1930,refund,2023-11-27
3197,1005,1925,purchase,2023-06-13
3198,1020,955,purchase,2023-04-25
3199,1005,1933,refund,2023-10-01
3200,1006,919,withdrawal,2023-01-11
3201,1015,1490,refund,2023-05-20
3202,1010,909,transfer,2023-03-12
3203,1009,855,transfer,2023-01-25
3204,1018,101,transfer,2023-06-21
3205,1003,1146,transfer,2023-12-18
3206,1013,519,payment,2023-10-19
3207,1011,368,payment,2023-02-07
3208,1007,1978,withdrawal,2023-02-21
3209,1014,1784,withdrawal,2023-06-20
3210,1011,855,payment,2023-02-19
3211,1007,820,refund,2023-04-06
3212,1010,1577,purchase,2023-07-16
3213,1007,1962,payment,2023-03-15
3214,1018,1785,transfer,2023-04-19
3215,1006,1256,payment,2023-11-03
3216,1005,1874,refund,2023-01-02
3217,1017,248,transfer,2023-03-26
3218,1018,1699,purchase,2023-08-06
3219,1008,1577,purchase,2023-11-06
3220,1018,1606,withdrawal,2023-02-03
3221,1002,1925,refund,2023-09-28
3222,1015,1286,purchase,2023-07-15
3223,1011,373,transfer,2023-03-18
3224,1019,360,purchase,2023-01-30
3225,1016,1152,purchase,2023-01-04
3226,1013,280,purchase,2023-05-22
3227,1004,795,refund,2023-08-25
3228,1017,1270,withdrawal,2023-03-16
3229,1017,110,transfer,2023-05-16
3230,1007,291,transfer,2023-10-08
3231,1020,1956,refund,2023-06-12
3232,1020,1792,withdrawal,2023-06-24
3233,1018,453,purchase,2023-06-29
3234,1004,1441,refund,2023-11-24
3235,1002,982,transfer,2023-03-08
3236,1019,896,purchase,2023-01-18
3237,1014,171,transfer,2023-01-02
3238,1016,1537,payment,2023-11-11
3239,1007,589,purchase,2023-08-14
3240,1015,248,transfer,2023-02-10
3241,1016,450,refund,2023-01-22
3242,1013,1425,payment,2023-08-23
3243,1011,239,purchase,2023-10-13
3244,1005,951,refund,2023-06-08
3245,1019,1554,withdrawal,2023-11-12
3246,1008,1178,purchase,2023-03-08
3247,1008,513,purchase,2023-12-06
3248,1006,1074,refund,2023-12-09
3249,1019,1223,withdrawal,2023-11-23
3250,1005,1968,refund,2023-06-24
3251,1007,209,purchase,2023-07-17
3252,1008,1919,payment,2023-08-25
3253,1020,1360,payment,2023-04-23
3254,1005,178,transfer,2023-06-05
3255,1010,1690,payment,2023-07-08
3256,1004,953,refund,2023-12-27
3257,1016,1829,transfer,2023-12-02
3258,1020,126,refund,2023-05-21
3259,1009,1975,withdrawal,2023-11-04
3260,1001,904,transfer,2023-12-29
3261,1015,965,payment,2023-10-09
3262,1003,523,payment,2023-05-19
3263,1014,1026,refund,2023-01-20
3264,1010,222,withdrawal,2023-11-29
3265,1016,390,refund,2023-04-30
3266,1016,237,withdrawal,2023-06-15
3267,1015,1891,refund,2023-06-23
3268,1007,443,transfer,2023-11-05
3269,1005,1079,withdrawal,2023-04-11
3270,1018,862,payment,2023-01-26
3271,1002,269,payment,2023-06-19
3272,1020,1312,transfer,2023-02-25
3273,1001,1401,purchase,2023-06-25
3274,1003,1757,refund,2023-06-13
3275,1002,1866,payment,2023-11-16
3276,1008,1497,payment,2023-04-08
3277,1015,449,payment,2023-01-10
3278,1005,1320,transfer,2023-04-14
3279,1009,675,transfer,2023-07-10
3280,1006,774,purchase,2023-08-17
3281,1020,326,withdrawal,2023-04-29
3282,1017,409,refund,2023-07-19
3283,1014,1056,purchase,2023-09-28
3284,1005,1902,payment,2023-07-21
3285,1006,1909,withdrawal,2023-06-01
3286,1009,308,withdrawal,2023-02-07
3287,1008,639,transfer,2023-11-19
3288,1016,467,withdrawal,2023-06-24
3289,1015,1796,purchase,2023-11-05
3290,1003,1826,transfer,2023-06-03
3291,1012,589,purchase,2023-02-14
3292,1002,1746,purchase,2023-08-17
3293,1001,867,refund,2023-01-25
3294,1018,1200,refund,2023-11-03
3295,1016,1481,withdrawal,2023-01-16
3296,1008,1281,refund,2023-10-28
3297,1010,845,payment,2023-02-11
3298,1006,528,refund,2023-05-03
3299,1001,337,withdrawal,2023-05-26
3300,1008,499,refund,2023-01-07
3301,1007,804,refund,2023-02-23
3302,1007,1152,payment,2023-12-30
3303,1010,568,payment,2023-05-04
3304,1003,1916,withdrawal,2023-06-14
3305,1016,1594,payment,2023-08-20
3306,1016,1379,transfer,2023-09-21
3307,1012,663,refund,2023-04-28
3308,1004,1692,purchase,2023-11-23
3309,1017,958,transfer,2023-05-14
3310,1005,1262,payment,2023-04-11
3311,1001,1694,withdrawal,2023-07-01
3312,1014,1092,transfer,2023-09-24
3313,1014,822,purchase,2023-12-03
3314,1015,1071,transfer,2023-05-14
3315,1012,884,payment,2023-09-04
3316,1013,343,payment,2023-01-08
3317,1014,820,purchase,2023-01-17
3318,1012,1470,payment,2023-06-23
3319,1007,750,refund,2023-02-06
3320,1008,206,purchase,2023-01-13
3321,1003,230,transfer,2023-07-18
3322,1009,1807,payment,2023-05-22
3323,1005,1080,payment,2023-07-12
3324,1004,238,payment,2023-04-09
3325,1009,1688,refund,2023-03-04
3326,1015,1459,purchase,2023-08-11
3327,1008,1289,transfer,2023-01-05
3328,1010,559,withdrawal,2023-12-30
3329,1009,1411,payment,2023-05-02
3330,1011,609,payment,2023-09-02
3331,1017,1102,payment,2023-10-04
3332,1008,1185,refund,2023-12-28
3333,1001,146,transfer,2023-08-25
3334,1012,878,withdrawal,2023-04-25
3335,1008,999,transfer,2023-07-04
3336,1009,1485,refund,2023-11-06
3337,1012,986,payment,2023-07-12
3338,1012,613,withdrawal,2023-02-14
3339,1018,1707,withdrawal,2023-08-31
3340,1007,1345,transfer,2023-08-20
3341,1019,575,purchase,2023-08-20
3342,1015,1727,refund,2023-04-30
3343,1004,216,transfer,2023-01-12
3344,1003,1468,purchase,2023-11-12
3345,1016,1643,refund,2023-12-11
3346,1002,302,purchase,2023-01-02
3347,1014,710,refund,2023-02-23
3348,1006,1616,payment,2023-10-19
3349,1012,1381,refund,2023-09-23
3350,1017,944,refund,2023-09-21
3351,1005,1238,payment,2023-07-10
3352,1004,1632,payment,2023-11-02
3353,1004,1668,refund,2023-04-26
3354,1009,872,transfer,2023-09-03
3355,1003,1231,transfer,2023-09-05
3356,1004,555,refund,2023-09-07
3357,1016,1368,withdrawal,2023-02-26
3358,1006,1832,payment,2023-03-08
3359,1003,734,payment,2023-12-04
3360,1017,722,purchase,2023-09-06
3361,1008,1135,refund,2023-09-30
3362,1006,1682,purchase,2023-04-04
3363,1014,597,withdrawal,2023-02-15
3364,1005,307,payment,2023-11-18
3365,1012,1258,transfer,2023-01-20
3366,1009,1010,transfer,2023-06-05
3367,1018,528,transfer,2023-11-06
3368,1010,294,withdrawal,2023-11-24
3369,1006,1804,refund,2023-09-26
3370,1018,372,refund,2023-03-18
3371,1003,396,withdrawal,2023-05-08
3372,1002,1228,transfer,2023-08-06
3373,1015,1391,purchase,2023-09-14
3374,1003,708,payment,2023-06-07
3375,1020,1433,refund,2023-07-31
3376,1005,137,purchase,2023-10-17
3377,1005,589,purchase,2023-01-21
3378,1001,1516,refund,2023-09-25
3379,1001,1439,refund,2023-02-28
3380,1001,1655,purchase,2023-06-22
3381,1008,1686,withdrawal,2023-09-10
3382,1002,1393,payment,2023-07-05
3383,1004,459,payment,2023-05-31
3384,1008,728,transfer,2023-06-15
3385,1002,1746,refund,2023-08-11
3386,1009,1346,transfer,2023-12-13
3387,1015,1948,transfer,2023-12-15
3388,1009,229,refund,2023-01-01
3389,1003,1857,purchase,2023-06-13
3390,1018,1787,purchase,2023-09-09
3391,1009,1347,payment,2023-10-04
3392,1018,1522,transfer,2023-12-28
3393,1012,1905,purchase,2023-03-04
3394,1005,1000,refund,2023-11-21
3395,1002,1868,withdrawal,2023-03-16
3396,1001,1350,payment,2023-12-02
3397,1002,189,payment,2023-10-16
3398,1019,123,refund,2023-03-26
3399,1003,651,payment,2023-02-10
3400,1019,664,payment,2023-11-13
3401,1005,1196,purchase,2023-02-21
3402,1017,817,withdrawal,2023-09-13
3403,1018,1067,payment,2023-07-17
3404,1005,1830,purchase,2023-07-15
3405,1005,866,transfer,2023-10-08
3406,1002,1479,purchase,2023-02-17
3407,1007,244,withdrawal,2023-08-17
3408,1013,1381,payment,2023-09-07
3409,1001,1075,refund,2023-06-18
3410,1013,1045,refund,2023-06-01
3411,1006,1235,payment,2023-06-29
3412,1005,1646,transfer,2023-06-13
3413,1015,891,payment,2023-08-25
3414,1008,724,refund,2023-11-24
3415,1005,1741,withdrawal,2023-04-27
3416,1006,219,purchase,2023-05-28
3417,1013,1184,purchase,2023-01-01
3418,1006,1585,payment,2023-03-29
3419,1005,824,purchase,2023-09-30
3420,1019,1912,payment,2023-12-24
3421,1001,1792,purchase,2023-09-01
3422,1009,707,withdrawal,2023-03-21
3423,1012,1232,refund,2023-12-26
3424,1016,1227,refund,2023-12-18
3425,1003,264,refund,2023-03-29
3426,1010,1595,withdrawal,2023-11-24
3427,1017,1327,payment,2023-06-19
3428,1014,1967,purchase,2023-09-20
3429,1004,1854,payment,2023-11-12
3430,1015,1868,transfer,2023-08-04
3431,1011,1163,transfer,2023-06-06
3432,1008,651,payment,2023-12-29
3433,1002,557,withdrawal,2023-11-29
3434,1001,1996,payment,2023-07-27
3435,1018,1290,purchase,2023-10-22
3436,1014,1526,withdrawal,2023-05-04
3437,1005,1210,withdrawal,2023-06-02
3438,1009,126,transfer,2023-10-28
3439,1008,950,refund,2023-06-10
3440,1012,1956,withdrawal,2023-03-23
3441,1009,129,payment,2023-08-28
3442,1005,1173,purchase,2023-06-07
3443,1012,1916,purchase,2023-08-09
3444,1009,499,refund,2023-11-09
3445,1007,1111,withdrawal,2023-11-02
3446,1001,1669,transfer,2023-08-18
3447,1005,1698,payment,2023-08-04
3448,1008,1299,transfer,2023-07-13
3449,1002,1712,withdrawal,2023-10-03
3450,1020,124,payment,2023-02-14
3451,1010,1675,refund,2023-01-26
3452,1004,221,refund,2023-01-30
3453,1013,1434,purchase,2023-05-30
3454,1016,695,withdrawal,2023-10-08
3455,1020,1515,refund,2023-02-23
3456,1012,481,withdrawal,2023-12-31
3457,1009,680,refund,2023-01-28
3458,1018,833,transfer,2023-03-14
3459,1012,231,payment,2023-11-11
3460,1016,1272,transfer,2023-09-16
3461,1006,1469,transfer,2023-07-22
3462,1008,404,withdrawal,2023-07-18
3463,1011,705,payment,2023-01-26
3464,1012,1952,purchase,2023-07-31
3465,1001,1859,transfer,2023-10-11
3466,1006,565,purchase,2023-09-16
3467,1016,938,withdrawal,2023-07-31
3468,1014,280,purchase,2023-06-24
3469,1007,1781,transfer,2023-12-21
3470,1014,887,payment,2023-05-15
3471,1013,460,transfer,2023-01-17
3472,1006,221,transfer,2023-07-23
3473,1009,502,purchase,2023-05-17
3474,1017,731,transfer,2023-09-27
3475,1016,1191,refund,2023-12-17
3476,1011,1905,withdrawal,2023-03-12
3477,1020,392,transfer,2023-04-01
3478,1019,1905,payment,2023-05-09
3479,1013,784,payment,2023-07-19
3480,1005,200,withdrawal,2023-11-07
3481,1008,1584,transfer,2023-05-31
3482,1020,845,withdrawal,2023-01-22
3483,1005,1446,transfer,2023-04-26
3484,1005,1353,refund,2023-07-31
3485,1010,1333,payment,2023-11-29
3486,1014,1181,refund,2023-01-12
3487,1011,1694,transfer,2023-10-16
3488,1009,1460,withdrawal,2023-01-04
3489,1003,1669,payment,2023-11-15
3490,1013,1766,payment,2023-04-17
3491,1005,777,transfer,2023-04-07
3492,1019,1821,refund,2023-06-28
3493,1010,1890,payment,2023-05-27
3494,1009,1563,transfer,2023-05-11
3495,1016,724,payment,2023-06-27
3496,1013,917,withdrawal,2023-02-26
3497,1018,1841,withdrawal,2023-03-29
3498,1008,1464,purchase,2023-10-31
3499,1018,755,transfer,2023-05-19
3500,1016,1174,purchase,2023-06-24
3501,1004,1075,refund,2023-07-12
3502,1015,1968,withdrawal,2023-07-07
3503,1005,798,refund,2023-05-09
3504,1003,1823,payment,2023-02-15
3505,1012,531,transfer,2023-12-29
3506,1008,714,transfer,2023-10-20
3507,1010,1749,payment,2023-04-09
3508,1018,1628,payment,2023-12-10
3509,1014,924,payment,2023-03-29
3510,1006,565,payment,2023-08-25
3511,1004,1314,refund,2023-01-27
3512,1018,1151,transfer,2023-10-20
3513,1004,760,purchase,2023-06-05
3514,1014,1769,transfer,2023-11-10
3515,1020,127,refund,2023-03-27
3516,1003,1769,purchase,2023-10-05
3517,1011,105,withdrawal,2023-11-16
3518,1004,1308,payment,2023-11-19
3519,1016,1560,transfer,2023-07-19
3520,1015,912,withdrawal,2023-11-10
3521,1010,175,refund,2023-03-08
3522,1012,827,purchase,2023-02-05
3523,1020,178,purchase,2023-12-20
3524,1010,1225,payment,2023-08-07
3525,1007,223,refund,2023-06-26
3526,1020,375,refund,2023-03-10
3527,1017,418,purchase,2023-05-12
3528,1009,145,refund,2023-10-16
3529,1011,1199,transfer,2023-10-30
3530,1010,1359,payment,2023-07-27
3531,1019,254,withdrawal,2023-04-14
3532,1020,628,purchase,2023-10-16
3533,1014,779,withdrawal,2023-01-09
3534,1012,1344,payment,2023-05-10
3535,1002,1862,withdrawal,2023-10-23
3536,1009,1567,refund,2023-11-25
3537,1001,1120,transfer,2023-08-22
3538,1003,1356,payment,2023-10-17
3539,1007,1541,purchase,2023-06-30
3540,1001,602,payment,2023-11-15
3541,1018,1885,transfer,2023-05-13
3542,1011,1222,withdrawal,2023-08-02
3543,1002,401,refund,2023-09-08
3544,1016,1816,purchase,2023-03-13
3545,1012,493,withdrawal,2023-07-15
3546,1010,248,transfer,2023-12-24
3547,1014,863,withdrawal,2023-01-28
3548,1007,491,transfer,2023-03-05
3549,1015,1617,transfer,2023-12-01
3550,1004,785,refund,2023-09-08
3551,1020,516,withdrawal,2023-09-14
3552,1019,741,purchase,2023-09-01
3553,1010,618,withdrawal,2023-04-01
3554,1019,1542,refund,2023-07-01
3555,1005,729,withdrawal,2023-08-05
3556,1006,265,transfer,2023-11-22
3557,1005,691,payment,2023-01-19
3558,1019,1851,payment,2023-10-27
3559,1005,953,transfer,2023-03-29
3560,1005,1725,refund,2023-05-14
3561,1006,1530,withdrawal,2023-10-23
3562,1011,711,payment,2023-02-19
3563,1008,679,payment,2023-11-20
3564,1006,1438,refund,2023-02-24
3565,1008,1624,payment,2023-05-21
3566,1009,333,purchase,2023-08-12
3567,1008,1903,payment,2023-01-05
3568,1007,1417,purchase,2023-10-12
3569,1010,791,refund,2023-03-28
3570,1003,1040,refund,2023-11-15
3571,1005,1110,transfer,2023-08-22
3572,1008,786,purchase,2023-06-29
3573,1018,200,payment,2023-08-12
3574,1018,594,payment,2023-10-20
3575,1006,1674,purchase,2023-04-12
3576,1008,1312,withdrawal,2023-03-18
3577,1008,1540,purchase,2023-03-13
3578,1011,346,purchase,2023-07-07
3579,1020,1283,purchase,2023-08-03
3580,1011,804,transfer,2023-08-11
3581,1008,1983,refund,2023-03-09
3582,1007,1594,transfer,2023-05-29
3583,1002,542,purchase,2023-09-14
3584,1014,1557,purchase,2023-09-18
3585,1016,277,transfer,2023-06-05
3586,1006,1981,payment,2023-09-27
3587,1011,1927,refund,2023-12-20
3588,1008,1567,refund,2023-07-09
3589,1012,1123,transfer,2023-06-10
3590,1006,551,refund,2023-02-09
3591,1011,828,refund,2023-02-07
3592,1011,762,refund,2023-04-02
3593,1002,1277,purchase,2023-08-04
3594,1020,508,transfer,2023-01-16
3595,1006,1646,payment,2023-06-02
3596,1013,1795,withdrawal,2023-01-18
3597,1006,1894,withdrawal,2023-06-21
3598,1020,1196,refund,2023-05-20
3599,1019,1603,payment,2023-11-11
3600,1004,970,withdrawal,2023-11-10
3601,1009,626,transfer,2023-05-10
3602,1002,901,purchase,2023-12-17
3603,1013,595,refund,2023-07-23
3604,1010,1758,withdrawal,2023-11-13
3605,1013,1698,refund,2023-06-23
3606,1016,1933,payment,2023-12-14
3607,1020,206,refund,2023-03-25
3608,1010,816,refund,2023-07-08
3609,1012,389,purchase,2023-01-09
3610,1014,1019,withdrawal,2023-12-03
3611,1004,1114,refund,2023-05-20
3612,1004,1660,withdrawal,2023-12-31
3613,1013,1390,purchase,2023-04-28
3614,1004,921,refund,2023-02-09
3615,1001,1781,withdrawal,2023-03-28
3616,1003,300,payment,2023-08-26
3617,1019,1145,transfer,2023-03-26
3618,1017,1728,transfer,2023-08-08
3619,1019,250,purchase,2023-06-24
3620,1005,513,refund,2023-03-07
3621,1005,728,transfer,2023-08-31
3622,1018,721,transfer,2023-04-05
3623,1015,1913,purchase,2023-10-09
3624,1017,676,refund,2023-04-23
3625,1010,1249,transfer,2023-04-04
3626,1009,1911,transfer,2023-12-27
3627,1017,1238,payment,2023-07-31
3628,1005,1936,refund,2023-08-13
3629,1014,683,payment,2023-03-21
3630,1007,1641,withdrawal,2023-04-04
3631,1018,720,transfer,2023-08-12
3632,1017,1311,refund,2023-12-26
3633,1019,1434,refund,2023-05-30
3634,1002,1014,payment,2023-04-13
3635,1014,249,transfer,2023-06-15
3636,1014,790,withdrawal,2023-04-23
3637,1001,1925,transfer,2023-10-19
3638,1008,1499,refund,2023-04-17
3639,1020,1808,withdrawal,2023-11-11
3640,1011,614,purchase,2023-10-29
3641,1009,1802,withdrawal,2023-08-26
3642,1001,172,refund,2023-02-06
3643,1011,1638,payment,2023-04-24
3644,1016,1668,payment,2023-08-10
3645,1010,207,purchase,2023-11-22
3646,1017,330,transfer,2023-11-18
3647,1020,1311,purchase,2023-04-09
3648,1007,885,transfer,2023-09-02
3649,1007,376,payment,2023-08-01
3650,1001,517,transfer,2023-01-21
3651,1015,1783,payment,2023-09-23
3652,1001,1367,refund,2023-10-18
3653,1012,420,transfer,2023-08-17
3654,1004,1700,withdrawal,2023-04-10
3655,1020,1392,purchase,2023-12-05
3656,1009,1837,payment,2023-08-05
3657,1008,1414,refund,2023-02-28
3658,1015,1833,withdrawal,2023-03-25
3659,1015,602,purchase,2023-02-12
3660,1005,534,transfer,2023-02-10
3661,1008,1228,refund,2023-08-22
3662,1016,1159,purchase,2023-11-21
3663,1008,413,refund,2023-03-25
3664,1017,1872,withdrawal,2023-08-28
3665,1016,692,purchase,2023-05-04
3666,1020,971,payment,2023-02-09
